Code,Location,District,Registered,Envelopes,Valid,Občanská demokratická strana,Řád národa - Vlastenecká unie,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Česká str.sociálně demokrat.,Volte Pr.Blok www.cibulka.net,Radostné Česko,STAROSTOVÉ A NEZÁVISLÍ,Komunistická str.Čech a Moravy,Strana zelených,"ROZUMNÍ-stop migraci,diktát.EU",Společ.proti výst.v Prok.údolí,Strana svobodných občanů,Blok proti islam.-Obran.domova,Občanská demokratická aliance,Česká pirátská strana,OBČANÉ 2011-SPRAVEDL. PRO LIDI,Unie H.A.V.E.L.,Referendum o Evropské unii,TOP 09,ANO 2011,Dobrá volba 2016,SPR-Republ.str.Čsl. M.Sládka,Křesť.demokr.unie-Čs.str.lid.,Česká strana národně sociální,REALISTÉ,SPORTOVCI,Dělnic.str.sociální spravedl.,Svob.a př.dem.-T.Okamura (SPD),Strana Práv Občanů
500089,Praha 2, Okrsek: 2033,933,606,605,107,1,2,19,0,0,22,12,29,1,0,19,0,3,113,0,0,0,116,73,0,1,44,1,6,0,0,27,2
500089,Praha 2, Okrsek: 2034,744,494,492,88,0,0,31,1,0,16,12,17,0,0,5,0,0,95,0,0,0,82,79,2,1,22,0,12,1,0,22,6
500089,Praha 2, Okrsek: 2035,820,546,545,86,0,0,23,0,0,25,14,23,2,0,13,1,0,99,0,0,0,97,93,0,0,27,0,1,3,0,32,3
500089,Praha 2, Okrsek: 2036,604,360,357,62,1,0,21,0,0,16,6,11,1,0,12,0,0,77,0,0,0,54,46,0,0,20,0,1,1,0,27,0
500089,Praha 2, Okrsek: 2037,661,392,392,65,0,0,21,2,0,19,9,11,3,1,10,0,0,75,1,0,0,50,71,0,1,26,0,3,0,0,20,2
500089,Praha 2, Okrsek: 2038,490,272,272,61,0,3,12,0,0,10,9,2,0,0,3,1,1,49,0,0,0,42,31,0,0,14,0,1,3,0,20,1
500089,Praha 2, Okrsek: 2039,645,408,404,73,0,1,22,0,0,22,16,16,3,0,6,0,1,68,1,0,0,51,44,1,0,45,0,1,3,0,24,0
500089,Praha 2, Okrsek: 2040,640,417,417,71,0,0,32,0,1,20,13,7,1,0,6,2,2,80,0,0,0,43,72,0,0,33,1,3,3,0,22,2
500089,Praha 2, Okrsek: 2041,395,213,213,46,0,0,6,0,0,14,13,4,2,0,4,1,0,29,0,1,0,35,33,0,0,11,0,2,0,0,10,2
500089,Praha 2, Okrsek: 2042,475,362,362,63,0,0,11,0,1,24,11,14,4,0,9,0,2,67,0,0,1,68,35,0,0,29,0,3,0,0,17,0
500089,Praha 2, Okrsek: 2043,631,450,447,89,0,1,20,1,0,33,10,12,2,0,13,1,0,89,0,0,0,76,52,0,0,19,0,5,0,0,22,0
500089,Praha 2, Okrsek: 2044,714,508,507,70,1,1,31,0,0,24,15,24,4,0,12,0,3,84,0,0,0,64,105,0,1,36,0,6,0,0,20,1
500089,Praha 2, Okrsek: 2045,669,478,477,72,0,0,26,2,0,33,8,2,0,0,13,1,0,92,0,0,0,94,63,0,0,32,0,8,2,0,26,0
500089,Praha 2, Okrsek: 2031,632,369,369,69,0,0,16,1,1,9,12,5,0,0,18,0,0,69,0,0,0,50,65,0,4,18,0,1,0,0,25,2
500089,Praha 2, Okrsek: 2032,949,589,589,91,0,0,14,0,0,26,20,23,3,0,16,0,0,136,1,0,0,100,79,1,0,46,0,2,2,0,28,1
500089,Praha 2, Okrsek: 2033,933,606,605,107,1,2,19,0,0,22,12,29,1,0,19,0,3,113,0,0,0,116,73,0,1,44,1,6,0,0,27,2
500089,Praha 2, Okrsek: 2034,744,494,492,88,0,0,31,1,0,16,12,17,0,0,5,0,0,95,0,0,0,82,79,2,1,22,0,12,1,0,22,6
500089,Praha 2, Okrsek: 2035,820,546,545,86,0,0,23,0,0,25,14,23,2,0,13,1,0,99,0,0,0,97,93,0,0,27,0,1,3,0,32,3
500089,Praha 2, Okrsek: 2036,604,360,357,62,1,0,21,0,0,16,6,11,1,0,12,0,0,77,0,0,0,54,46,0,0,20,0,1,1,0,27,0
500089,Praha 2, Okrsek: 2037,661,392,392,65,0,0,21,2,0,19,9,11,3,1,10,0,0,75,1,0,0,50,71,0,1,26,0,3,0,0,20,2
500089,Praha 2, Okrsek: 2038,490,272,272,61,0,3,12,0,0,10,9,2,0,0,3,1,1,49,0,0,0,42,31,0,0,14,0,1,3,0,20,1
500089,Praha 2, Okrsek: 2039,645,408,404,73,0,1,22,0,0,22,16,16,3,0,6,0,1,68,1,0,0,51,44,1,0,45,0,1,3,0,24,0
500089,Praha 2, Okrsek: 2040,640,417,417,71,0,0,32,0,1,20,13,7,1,0,6,2,2,80,0,0,0,43,72,0,0,33,1,3,3,0,22,2
500089,Praha 2, Okrsek: 2041,395,213,213,46,0,0,6,0,0,14,13,4,2,0,4,1,0,29,0,1,0,35,33,0,0,11,0,2,0,0,10,2
500089,Praha 2, Okrsek: 2042,475,362,362,63,0,0,11,0,1,24,11,14,4,0,9,0,2,67,0,0,1,68,35,0,0,29,0,3,0,0,17,0
500089,Praha 2, Okrsek: 2043,631,450,447,89,0,1,20,1,0,33,10,12,2,0,13,1,0,89,0,0,0,76,52,0,0,19,0,5,0,0,22,0
500089,Praha 2, Okrsek: 2044,714,508,507,70,1,1,31,0,0,24,15,24,4,0,12,0,3,84,0,0,0,64,105,0,1,36,0,6,0,0,20,1
500089,Praha 2, Okrsek: 2045,669,478,477,72,0,0,26,2,0,33,8,2,0,0,13,1,0,92,0,0,0,94,63,0,0,32,0,8,2,0,26,0
538213,Praha 20, Okrsek: 20001,926,652,652,96,0,0,42,1,0,33,85,7,4,0,9,1,0,95,0,0,1,42,169,1,1,26,0,3,1,2,31,0
538213,Praha 20, Okrsek: 20002,703,465,465,46,1,0,36,0,1,18,54,4,3,0,6,0,0,63,0,0,1,34,125,0,0,15,0,11,2,2,37,2
538213,Praha 20, Okrsek: 20003,1 113,854,854,173,0,0,32,0,1,45,22,21,6,0,13,0,2,149,0,0,0,102,182,0,0,57,0,8,1,0,39,0
538213,Praha 20, Okrsek: 20004,886,663,663,123,0,0,28,1,0,36,28,8,7,0,9,0,1,119,0,0,2,63,163,0,0,18,0,14,2,0,34,3
538213,Praha 20, Okrsek: 20005,792,590,590,61,1,0,47,0,0,29,90,14,10,0,6,1,0,86,0,0,0,40,139,0,0,16,1,9,2,0,38,0
538213,Praha 20, Okrsek: 20006,1 324,712,711,163,1,1,33,1,0,29,2,10,3,0,16,1,15,92,0,0,1,65,132,0,1,68,0,6,0,0,60,1
538213,Praha 20, Okrsek: 20007,794,585,585,89,0,0,31,1,1,16,25,9,7,0,7,3,0,92,0,1,0,64,159,0,1,22,0,13,3,1,35,2
538213,Praha 20, Okrsek: 20008,998,775,775,140,2,0,41,0,0,40,53,8,3,0,13,0,1,131,0,0,0,85,157,0,3,34,0,6,4,1,47,4
538213,Praha 20, Okrsek: 20009,860,645,644,115,1,1,32,0,1,32,29,18,11,0,14,0,2,96,0,0,0,52,144,1,3,29,0,6,2,1,52,1
538213,Praha 20, Okrsek: 20010,937,653,653,104,0,0,39,1,0,36,34,8,4,0,8,0,0,126,0,0,0,56,148,0,1,37,0,2,2,0,42,4
538213,Praha 20, Okrsek: 20011,995,749,746,107,3,0,46,1,1,40,57,11,5,0,11,1,0,141,1,0,0,50,183,0,1,30,0,7,1,1,45,0
538213,Praha 20, Okrsek: 20012,915,643,643,76,2,0,51,0,0,19,65,19,9,0,22,2,0,113,0,0,0,35,142,0,0,21,0,10,1,0,47,3
538949,Praha 21, Okrsek: 21001,1 036,768,768,177,0,0,24,2,0,31,17,4,3,0,13,0,0,129,0,0,0,102,179,2,1,25,0,3,1,0,51,3
538949,Praha 21, Okrsek: 21002,1 090,864,864,216,0,0,36,0,0,36,21,12,1,0,13,0,3,136,0,0,0,120,172,0,0,40,0,8,2,1,38,2
538949,Praha 21, Okrsek: 21003,974,589,589,137,1,1,13,0,0,28,26,5,7,0,3,0,1,112,0,0,0,79,130,0,0,20,0,1,0,0,24,0
538949,Praha 21, Okrsek: 21004,901,662,662,150,0,0,26,0,0,21,16,11,1,0,19,0,0,110,0,0,0,59,162,1,0,35,1,2,1,0,44,2
538949,Praha 21, Okrsek: 21005,933,740,740,201,0,0,29,1,1,30,11,7,2,1,17,1,1,111,1,0,0,96,154,0,0,30,0,7,2,0,34,1
538949,Praha 21, Okrsek: 21006,772,562,562,87,1,0,21,0,0,22,25,4,1,0,12,1,0,94,0,0,0,69,159,1,0,25,1,3,3,0,28,4
538949,Praha 21, Okrsek: 21007,885,617,617,77,0,0,60,1,0,24,52,16,2,0,9,0,0,95,0,0,0,57,159,0,0,12,0,0,0,0,48,5
538949,Praha 21, Okrsek: 21008,921,709,709,118,0,0,59,1,0,32,33,9,2,0,15,1,0,126,0,0,0,59,182,0,0,31,0,5,3,0,32,0
538931,Praha 22, Okrsek: 22001,1 050,703,703,118,0,0,41,0,0,48,18,10,3,0,18,1,1,118,0,0,0,82,159,1,0,36,0,2,4,2,38,2
538931,Praha 22, Okrsek: 22002,918,664,664,126,4,0,35,0,1,45,32,8,3,0,14,0,6,97,0,0,1,71,148,0,0,23,0,9,2,1,32,2
538931,Praha 22, Okrsek: 22003,1 025,764,764,181,1,1,31,0,0,43,11,23,5,0,24,3,2,135,0,0,0,91,118,0,0,41,0,12,2,1,37,1
538931,Praha 22, Okrsek: 22004,1 106,623,623,118,1,0,35,0,0,45,36,17,6,0,18,0,1,97,0,0,1,58,123,0,0,13,0,4,1,0,41,0
538931,Praha 22, Okrsek: 22005,993,712,712,132,1,0,46,0,0,42,26,13,7,0,13,1,1,119,0,0,2,75,147,0,1,25,0,1,2,0,53,0
538931,Praha 22, Okrsek: 22006,969,665,665,101,2,0,30,0,0,71,20,7,0,0,26,0,2,119,0,0,0,67,152,0,0,21,0,3,2,0,36,3
538931,Praha 22, Okrsek: 22007,839,610,610,137,0,2,15,0,0,22,15,17,6,1,19,0,0,102,0,0,1,116,112,1,0,20,0,5,1,0,16,2
538931,Praha 22, Okrsek: 22008,455,349,348,58,2,0,23,0,0,16,9,5,3,0,10,1,1,65,0,0,0,52,72,0,0,5,0,2,2,2,19,1
500097,Praha 3, Okrsek: 3001,1 082,711,711,125,0,0,32,0,0,40,16,37,5,1,8,0,1,159,1,0,0,126,87,0,0,19,0,3,0,2,39,1
500097,Praha 3, Okrsek: 3002,1 011,588,588,89,0,0,20,1,1,28,16,22,0,0,13,0,2,119,0,0,2,103,91,0,2,23,0,4,0,2,46,0
500097,Praha 3, Okrsek: 3003,1 080,560,560,93,0,0,18,0,0,32,6,33,0,1,15,0,1,137,0,1,0,102,63,0,0,16,0,5,1,0,28,0
500097,Praha 3, Okrsek: 3004,878,470,470,79,0,0,29,1,0,17,9,18,4,1,15,0,0,113,0,0,0,73,63,0,0,9,1,2,1,0,29,1
500097,Praha 3, Okrsek: 3005,814,457,457,82,2,0,15,0,0,22,21,16,1,0,15,0,2,77,0,0,0,68,84,0,0,12,0,9,1,0,27,3
500097,Praha 3, Okrsek: 3006,891,520,520,67,0,0,29,0,0,21,21,23,2,0,5,0,1,101,1,0,0,80,90,0,0,33,0,6,1,0,36,3
500097,Praha 3, Okrsek: 3007,910,558,558,88,0,0,24,0,0,27,6,27,4,0,7,1,0,119,0,0,0,107,84,0,1,28,0,6,3,0,19,3
500097,Praha 3, Okrsek: 3008,934,759,757,107,2,1,39,1,0,35,22,41,2,0,19,0,1,139,0,0,0,135,119,1,0,45,0,10,1,2,29,2
500097,Praha 3, Okrsek: 3009,1 139,850,804,122,0,2,42,0,0,33,30,38,2,0,22,0,0,167,0,1,0,151,115,0,1,41,0,4,1,1,26,0
500097,Praha 3, Okrsek: 3010,787,517,517,83,0,0,25,0,0,19,27,20,0,2,7,0,0,101,0,0,2,80,85,2,0,23,0,3,2,0,33,0
500097,Praha 3, Okrsek: 3011,3 030,801,795,125,0,1,38,0,0,34,31,36,5,1,15,0,1,183,1,0,0,111,100,1,0,34,0,11,2,4,53,3
500097,Praha 3, Okrsek: 3012,1 049,602,602,95,0,0,18,7,0,26,17,24,5,0,6,0,1,140,0,0,0,72,115,0,0,34,1,2,1,1,34,3
500097,Praha 3, Okrsek: 3013,896,595,587,66,0,1,42,0,0,33,47,18,4,0,5,1,0,95,1,0,0,43,157,1,3,17,0,3,3,2,41,1
500097,Praha 3, Okrsek: 3014,1 102,736,736,124,0,0,46,0,0,41,26,27,4,0,12,1,1,119,1,1,0,105,140,1,0,31,0,4,2,1,44,4
500097,Praha 3, Okrsek: 3015,1 020,608,608,113,0,0,28,1,2,29,26,25,3,1,17,0,0,104,0,0,2,91,96,0,0,26,1,2,1,1,34,2
500097,Praha 3, Okrsek: 3016,939,627,627,111,1,0,32,0,0,31,13,16,0,0,11,0,1,123,0,0,0,97,108,0,0,20,0,2,1,0,56,2
500097,Praha 3, Okrsek: 3017,1 091,731,731,104,1,1,34,1,0,44,35,26,3,0,12,1,3,124,0,1,0,118,125,0,0,38,0,7,1,0,48,3
500097,Praha 3, Okrsek: 3018,1 058,624,624,70,0,0,31,1,0,29,23,27,1,0,10,1,1,139,0,0,0,104,109,0,2,24,0,4,1,1,41,2
500097,Praha 3, Okrsek: 3019,951,567,567,73,3,0,28,1,0,33,24,23,3,0,11,0,0,104,0,1,0,54,97,1,0,33,0,5,4,3,55,4
500097,Praha 3, Okrsek: 3020,919,621,621,104,1,0,33,0,0,40,19,22,1,0,17,1,0,102,0,0,0,118,103,0,0,24,0,3,0,0,28,2
500097,Praha 3, Okrsek: 3021,858,569,569,94,0,0,34,2,1,29,14,17,4,0,13,0,3,107,0,0,0,96,85,0,0,29,0,4,0,0,33,1
500097,Praha 3, Okrsek: 3022,957,644,644,158,0,0,41,0,0,35,14,22,5,0,12,0,3,102,0,0,0,96,85,0,0,29,0,4,0,2,33,1
500097,Praha 3, Okrsek: 3023,1 129,767,767,147,0,1,34,3,0,36,23,19,3,1,13,1,3,130,1,0,0,132,110,2,0,41,0,9,0,0,52,2
500097,Praha 3, Okrsek: 3024,1 056,678,678,113,0,0,27,1,0,27,24,18,1,0,18,0,1,129,0,0,0,118,109,0,1,34,1,7,0,2,41,1
500097,Praha 3, Okrsek: 3025,994,642,642,101,0,2,32,0,0,23,17,27,1,0,15,1,1,135,0,0,0,107,114,1,0,28,0,5,0,1,26,3
500097,Praha 3, Okrsek: 3026,1 028,640,638,93,2,0,40,1,0,30,22,19,2,1,8,0,0,120,1,0,0,90,128,0,0,35,0,7,0,0,32,2
500097,Praha 3, Okrsek: 3027,954,622,622,111,1,0,36,2,0,24,17,22,1,0,15,0,2,116,0,0,0,115,89,0,1,31,0,6,0,0,30,0
500097,Praha 3, Okrsek: 3028,833,556,556,114,2,1,26,0,0,16,24,19,1,0,13,0,2,95,0,0,0,72,98,0,0,37,0,5,2,0,22,1
500097,Praha 3, Okrsek: 3029,942,661,660,112,0,0,24,0,0,35,26,22,2,0,12,0,1,124,0,0,0,92,136,0,0,40,0,5,1,1,24,2
500097,Praha 3, Okrsek: 3030,948,632,632,99,0,2,29,1,0,35,16,23,3,0,13,1,0,122,0,0,0,93,114,0,0,30,0,7,2,1,38,3
500097,Praha 3, Okrsek: 3031,904,632,632,124,0,0,30,2,0,35,13,21,1,1,19,0,0,96,0,0,1,112,112,0,0,30,3,7,0,2,21,1
500097,Praha 3, Okrsek: 3032,959,671,669,125,0,0,41,1,0,30,23,24,4,0,15,0,1,110,1,0,1,97,107,0,1,34,1,11,0,0,34,2
500097,Praha 3, Okrsek: 3033,961,653,653,109,0,0,40,1,0,28,26,18,3,0,13,0,0,107,0,0,0,109,124,0,0,33,0,3,1,0,29,1
500097,Praha 3, Okrsek: 3034,895,604,604,104,1,1,52,1,0,40,22,11,1,0,16,3,1,110,1,0,1,101,79,1,0,28,2,4,1,2,17,4
500097,Praha 3, Okrsek: 3035,721,494,494,95,0,0,30,1,0,28,17,7,2,0,11,1,0,77,0,0,0,55,91,0,0,35,0,8,2,0,28,4
500097,Praha 3, Okrsek: 3036,980,644,644,97,0,0,27,0,0,36,29,23,3,0,12,0,1,132,0,0,0,79,143,0,2,22,0,5,4,0,26,3
500097,Praha 3, Okrsek: 3037,949,556,556,80,0,0,22,0,0,17,25,15,4,0,15,0,2,105,0,0,0,66,127,0,0,17,1,5,1,0,47,0
500097,Praha 3, Okrsek: 3038,1 100,698,698,118,0,1,56,0,0,33,31,19,5,0,19,0,1,117,1,0,1,87,121,0,0,29,0,6,2,1,40,3
500097,Praha 3, Okrsek: 3039,887,563,563,73,1,0,23,0,0,37,26,28,4,0,13,0,3,103,0,0,0,69,114,0,0,26,0,3,2,1,31,4
500097,Praha 3, Okrsek: 3040,1 038,637,637,92,0,1,24,1,0,29,17,26,4,0,18,0,1,148,0,1,0,72,135,0,1,19,0,6,2,0,35,2
500097,Praha 3, Okrsek: 3041,993,650,650,77,2,1,39,1,0,24,47,23,4,0,10,0,2,120,1,0,0,110,111,0,0,26,0,6,0,0,41,2
500097,Praha 3, Okrsek: 3042,1 010,714,714,138,0,1,29,1,0,34,33,32,4,0,20,1,2,139,0,0,0,90,119,0,2,26,0,6,1,0,28,3
500097,Praha 3, Okrsek: 3043,874,618,617,112,0,0,28,0,0,28,26,9,0,0,8,1,1,103,0,0,1,95,122,1,0,31,0,10,2,0,31,4
500097,Praha 3, Okrsek: 3044,827,566,566,63,0,0,25,0,0,24,30,25,3,0,11,0,1,128,1,0,0,59,123,1,0,23,0,7,1,0,35,4
500097,Praha 3, Okrsek: 3045,1 380,1 040,1 039,193,1,1,52,0,0,52,44,29,5,0,23,0,2,191,0,0,0,171,157,0,2,59,0,11,1,1,41,1
500097,Praha 3, Okrsek: 3046,873,637,637,98,2,1,58,0,1,22,61,12,2,0,13,0,0,103,0,0,0,66,142,0,0,18,0,4,3,0,26,1
500097,Praha 3, Okrsek: 3047,937,636,636,70,0,0,45,0,1,19,111,16,1,0,13,0,0,78,0,0,0,50,166,0,2,17,0,7,1,1,37,1
500097,Praha 3, Okrsek: 3048,1 073,736,735,113,2,0,50,0,0,39,37,18,4,1,17,2,2,117,1,0,0,93,164,1,0,31,0,3,1,0,35,3
500097,Praha 3, Okrsek: 3049,1 175,742,741,109,0,0,56,0,0,36,42,22,6,0,22,0,2,121,1,0,2,80,155,3,0,31,0,4,1,1,43,1
500097,Praha 3, Okrsek: 3050,1 051,739,739,126,1,1,57,1,0,38,33,14,3,0,19,0,0,126,0,0,0,88,144,1,0,16,0,11,0,0,55,2
500097,Praha 3, Okrsek: 3051,970,665,664,110,0,0,54,0,1,32,35,6,2,0,17,0,0,93,1,0,0,87,137,0,2,36,0,9,2,1,38,0
500097,Praha 3, Okrsek: 3016,939,627,627,111,1,0,32,0,0,31,13,16,0,0,11,0,1,123,0,0,0,97,108,0,0,20,0,2,1,0,56,2
500097,Praha 3, Okrsek: 3017,1 091,731,731,104,1,1,34,1,0,44,35,26,3,0,12,1,3,124,0,1,0,118,125,0,0,38,0,7,1,0,48,3
500097,Praha 3, Okrsek: 3018,1 058,624,624,70,0,0,31,1,0,29,23,27,1,0,10,1,1,139,0,0,0,104,109,0,2,24,0,4,1,1,41,2
500097,Praha 3, Okrsek: 3019,951,567,567,73,3,0,28,1,0,33,24,23,3,0,11,0,0,104,0,1,0,54,97,1,0,33,0,5,4,3,55,4
500097,Praha 3, Okrsek: 3020,919,621,621,104,1,0,33,0,0,40,19,22,1,0,17,1,0,102,0,0,0,118,103,0,0,24,0,3,0,0,28,2
500097,Praha 3, Okrsek: 3021,858,569,569,94,0,0,34,2,1,29,14,17,4,0,13,0,3,107,0,0,0,96,85,0,0,29,0,4,0,0,33,1
500097,Praha 3, Okrsek: 3022,957,644,644,158,0,0,41,0,0,35,14,22,5,0,12,0,3,102,0,0,0,96,85,0,0,29,0,4,0,2,33,1
500097,Praha 3, Okrsek: 3023,1 129,767,767,147,0,1,34,3,0,36,23,19,3,1,13,1,3,130,1,0,0,132,110,2,0,41,0,9,0,0,52,2
500097,Praha 3, Okrsek: 3024,1 056,678,678,113,0,0,27,1,0,27,24,18,1,0,18,0,1,129,0,0,0,118,109,0,1,34,1,7,0,2,41,1
500097,Praha 3, Okrsek: 3025,994,642,642,101,0,2,32,0,0,23,17,27,1,0,15,1,1,135,0,0,0,107,114,1,0,28,0,5,0,1,26,3
500097,Praha 3, Okrsek: 3026,1 028,640,638,93,2,0,40,1,0,30,22,19,2,1,8,0,0,120,1,0,0,90,128,0,0,35,0,7,0,0,32,2
500097,Praha 3, Okrsek: 3027,954,622,622,111,1,0,36,2,0,24,17,22,1,0,15,0,2,116,0,0,0,115,89,0,1,31,0,6,0,0,30,0
500097,Praha 3, Okrsek: 3028,833,556,556,114,2,1,26,0,0,16,24,19,1,0,13,0,2,95,0,0,0,72,98,0,0,37,0,5,2,0,22,1
500097,Praha 3, Okrsek: 3029,942,661,660,112,0,0,24,0,0,35,26,22,2,0,12,0,1,124,0,0,0,92,136,0,0,40,0,5,1,1,24,2
500097,Praha 3, Okrsek: 3030,948,632,632,99,0,2,29,1,0,35,16,23,3,0,13,1,0,122,0,0,0,93,114,0,0,30,0,7,2,1,38,3
500097,Praha 3, Okrsek: 3031,904,632,632,124,0,0,30,2,0,35,13,21,1,1,19,0,0,96,0,0,1,112,112,0,0,30,3,7,0,2,21,1
500097,Praha 3, Okrsek: 3032,959,671,669,125,0,0,41,1,0,30,23,24,4,0,15,0,1,110,1,0,1,97,107,0,1,34,1,11,0,0,34,2
500097,Praha 3, Okrsek: 3033,961,653,653,109,0,0,40,1,0,28,26,18,3,0,13,0,0,107,0,0,0,109,124,0,0,33,0,3,1,0,29,1
500097,Praha 3, Okrsek: 3034,895,604,604,104,1,1,52,1,0,40,22,11,1,0,16,3,1,110,1,0,1,101,79,1,0,28,2,4,1,2,17,4
500097,Praha 3, Okrsek: 3035,721,494,494,95,0,0,30,1,0,28,17,7,2,0,11,1,0,77,0,0,0,55,91,0,0,35,0,8,2,0,28,4
500097,Praha 3, Okrsek: 3036,980,644,644,97,0,0,27,0,0,36,29,23,3,0,12,0,1,132,0,0,0,79,143,0,2,22,0,5,4,0,26,3
500097,Praha 3, Okrsek: 3037,949,556,556,80,0,0,22,0,0,17,25,15,4,0,15,0,2,105,0,0,0,66,127,0,0,17,1,5,1,0,47,0
500097,Praha 3, Okrsek: 3038,1 100,698,698,118,0,1,56,0,0,33,31,19,5,0,19,0,1,117,1,0,1,87,121,0,0,29,0,6,2,1,40,3
500097,Praha 3, Okrsek: 3039,887,563,563,73,1,0,23,0,0,37,26,28,4,0,13,0,3,103,0,0,0,69,114,0,0,26,0,3,2,1,31,4
500097,Praha 3, Okrsek: 3040,1 038,637,637,92,0,1,24,1,0,29,17,26,4,0,18,0,1,148,0,1,0,72,135,0,1,19,0,6,2,0,35,2
500097,Praha 3, Okrsek: 3041,993,650,650,77,2,1,39,1,0,24,47,23,4,0,10,0,2,120,1,0,0,110,111,0,0,26,0,6,0,0,41,2
500097,Praha 3, Okrsek: 3042,1 010,714,714,138,0,1,29,1,0,34,33,32,4,0,20,1,2,139,0,0,0,90,119,0,2,26,0,6,1,0,28,3
500097,Praha 3, Okrsek: 3043,874,618,617,112,0,0,28,0,0,28,26,9,0,0,8,1,1,103,0,0,1,95,122,1,0,31,0,10,2,0,31,4
500097,Praha 3, Okrsek: 3044,827,566,566,63,0,0,25,0,0,24,30,25,3,0,11,0,1,128,1,0,0,59,123,1,0,23,0,7,1,0,35,4
500097,Praha 3, Okrsek: 3045,1 380,1 040,1 039,193,1,1,52,0,0,52,44,29,5,0,23,0,2,191,0,0,0,171,157,0,2,59,0,11,1,1,41,1
500097,Praha 3, Okrsek: 3046,873,637,637,98,2,1,58,0,1,22,61,12,2,0,13,0,0,103,0,0,0,66,142,0,0,18,0,4,3,0,26,1
500097,Praha 3, Okrsek: 3047,937,636,636,70,0,0,45,0,1,19,111,16,1,0,13,0,0,78,0,0,0,50,166,0,2,17,0,7,1,1,37,1
500097,Praha 3, Okrsek: 3048,1 073,736,735,113,2,0,50,0,0,39,37,18,4,1,17,2,2,117,1,0,0,93,164,1,0,31,0,3,1,0,35,3
500097,Praha 3, Okrsek: 3049,1 175,742,741,109,0,0,56,0,0,36,42,22,6,0,22,0,2,121,1,0,2,80,155,3,0,31,0,4,1,1,43,1
500097,Praha 3, Okrsek: 3050,1 051,739,739,126,1,1,57,1,0,38,33,14,3,0,19,0,0,126,0,0,0,88,144,1,0,16,0,11,0,0,55,2
500097,Praha 3, Okrsek: 3051,970,665,664,110,0,0,54,0,1,32,35,6,2,0,17,0,0,93,1,0,0,87,137,0,2,36,0,9,2,1,38,0
500097,Praha 3, Okrsek: 3031,904,632,632,124,0,0,30,2,0,35,13,21,1,1,19,0,0,96,0,0,1,112,112,0,0,30,3,7,0,2,21,1
500097,Praha 3, Okrsek: 3032,959,671,669,125,0,0,41,1,0,30,23,24,4,0,15,0,1,110,1,0,1,97,107,0,1,34,1,11,0,0,34,2
500097,Praha 3, Okrsek: 3033,961,653,653,109,0,0,40,1,0,28,26,18,3,0,13,0,0,107,0,0,0,109,124,0,0,33,0,3,1,0,29,1
500097,Praha 3, Okrsek: 3034,895,604,604,104,1,1,52,1,0,40,22,11,1,0,16,3,1,110,1,0,1,101,79,1,0,28,2,4,1,2,17,4
500097,Praha 3, Okrsek: 3035,721,494,494,95,0,0,30,1,0,28,17,7,2,0,11,1,0,77,0,0,0,55,91,0,0,35,0,8,2,0,28,4
500097,Praha 3, Okrsek: 3036,980,644,644,97,0,0,27,0,0,36,29,23,3,0,12,0,1,132,0,0,0,79,143,0,2,22,0,5,4,0,26,3
500097,Praha 3, Okrsek: 3037,949,556,556,80,0,0,22,0,0,17,25,15,4,0,15,0,2,105,0,0,0,66,127,0,0,17,1,5,1,0,47,0
500097,Praha 3, Okrsek: 3038,1 100,698,698,118,0,1,56,0,0,33,31,19,5,0,19,0,1,117,1,0,1,87,121,0,0,29,0,6,2,1,40,3
500097,Praha 3, Okrsek: 3039,887,563,563,73,1,0,23,0,0,37,26,28,4,0,13,0,3,103,0,0,0,69,114,0,0,26,0,3,2,1,31,4
500097,Praha 3, Okrsek: 3040,1 038,637,637,92,0,1,24,1,0,29,17,26,4,0,18,0,1,148,0,1,0,72,135,0,1,19,0,6,2,0,35,2
500097,Praha 3, Okrsek: 3041,993,650,650,77,2,1,39,1,0,24,47,23,4,0,10,0,2,120,1,0,0,110,111,0,0,26,0,6,0,0,41,2
500097,Praha 3, Okrsek: 3042,1 010,714,714,138,0,1,29,1,0,34,33,32,4,0,20,1,2,139,0,0,0,90,119,0,2,26,0,6,1,0,28,3
500097,Praha 3, Okrsek: 3043,874,618,617,112,0,0,28,0,0,28,26,9,0,0,8,1,1,103,0,0,1,95,122,1,0,31,0,10,2,0,31,4
500097,Praha 3, Okrsek: 3044,827,566,566,63,0,0,25,0,0,24,30,25,3,0,11,0,1,128,1,0,0,59,123,1,0,23,0,7,1,0,35,4
500097,Praha 3, Okrsek: 3045,1 380,1 040,1 039,193,1,1,52,0,0,52,44,29,5,0,23,0,2,191,0,0,0,171,157,0,2,59,0,11,1,1,41,1
500097,Praha 3, Okrsek: 3046,873,637,637,98,2,1,58,0,1,22,61,12,2,0,13,0,0,103,0,0,0,66,142,0,0,18,0,4,3,0,26,1
500097,Praha 3, Okrsek: 3047,937,636,636,70,0,0,45,0,1,19,111,16,1,0,13,0,0,78,0,0,0,50,166,0,2,17,0,7,1,1,37,1
500097,Praha 3, Okrsek: 3048,1 073,736,735,113,2,0,50,0,0,39,37,18,4,1,17,2,2,117,1,0,0,93,164,1,0,31,0,3,1,0,35,3
