Code,Location,District,Registered,Envelopes,Valid,Občanská demokratická strana,Řád národa - Vlastenecká unie,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Česká str.sociálně demokrat.,Radostné Česko,STAROSTOVÉ A NEZÁVISLÍ,Komunistická str.Čech a Moravy,Strana zelených,"ROZUMNÍ-stop migraci,diktát.EU",Strana svobodných občanů,Blok proti islam.-Obran.domova,Občanská demokratická aliance,Česká pirátská strana,OBČANÉ 2011-SPRAVEDL. PRO LIDI,Referendum o Evropské unii,TOP 09,ANO 2011,SPR-Republ.str.Čsl. M.Sládka,Křesť.demokr.unie-Čs.str.lid.,Česká strana národně sociální,REALISTÉ,SPORTOVCI,Dělnic.str.sociální spravedl.,Svob.a př.dem.-T.Okamura (SPD),Strana Práv Občanů
559075, Plzeň-sever, Obec: Kralovice,692,428,428,46,2,0,46,0,14,46,2,7,15,0,6,35,0,1,10,114,3,12,0,3,6,3,53,2
559075, Plzeň-sever, Obec: Kralovice,109,77,77,7,0,0,11,0,3,11,1,2,0,0,0,7,0,0,1,18,1,1,1,0,0,0,13,0
559075, Plzeň-sever, Obec: Kralovice,102,69,69,15,0,0,6,0,0,10,0,1,0,0,0,5,0,0,0,23,0,4,0,0,0,0,5,0
559083, Plzeň-sever, Obec: Krašovice,192,"61,15",190,31,0,1,14,0,7,29,2,1,0,0,2,16,0,0,9,56,2,2,0,0,0,0,18,0
559091, Plzeň-sever, Obec: Krsy,105,"49,30",103,6,0,0,0,1,13,15,0,1,3,0,0,6,0,0,2,32,1,1,0,0,0,0,19,3
559105, Plzeň-sever, Obec: Křelovice,99,"50,00",99,14,0,0,4,0,2,19,2,0,0,0,0,4,0,0,4,32,0,0,0,3,0,1,14,0
559121, Plzeň-sever, Obec: Kunějovice,61,"45,19",60,4,1,0,8,0,1,8,0,0,5,1,0,3,1,0,1,14,0,0,0,0,3,1,9,0
559148, Plzeň-sever, Obec: Ledce,428,"64,36",422,64,1,0,26,1,13,51,2,2,9,2,3,36,0,1,28,124,2,17,0,1,2,0,36,1
559164, Plzeň-sever, Obec: Líně,827,508,507,74,1,0,34,0,10,34,1,6,9,0,0,42,0,0,36,171,0,6,2,7,4,1,62,1
559164, Plzeň-sever, Obec: Líně,818,491,491,52,1,0,53,1,24,56,9,5,5,0,2,46,1,0,6,154,1,16,0,6,0,0,49,1
559164, Plzeň-sever, Obec: Líně,401,265,265,32,0,0,30,0,12,21,1,4,5,0,0,15,0,0,7,92,1,5,1,2,3,0,31,2
559172, Plzeň-sever, Obec: Líšťany,266,"45,16",266,42,0,0,16,1,15,25,4,2,1,2,0,15,0,0,15,80,0,6,0,2,3,1,36,0
566420, Plzeň-sever, Obec: Líté,113,"62,78",113,10,0,0,7,0,14,19,2,3,3,0,0,5,0,0,4,30,0,4,0,1,0,0,11,0
566462, Plzeň-sever, Obec: Lochousice,52,"52,53",51,1,1,0,1,0,3,4,1,1,0,0,0,2,0,0,1,19,0,0,0,1,2,2,10,2
566446, Plzeň-sever, Obec: Loza,140,"67,31",138,10,0,0,14,1,5,13,2,0,2,0,0,14,0,0,3,47,0,4,0,0,1,0,21,1
559202, Plzeň-sever, Obec: Manětín,735,468,468,68,2,0,48,1,27,43,7,6,16,1,0,30,0,1,8,139,1,31,0,4,0,2,32,1
559202, Plzeň-sever, Obec: Manětín,87,42,42,3,0,0,4,0,0,6,0,0,1,0,0,4,0,0,0,17,0,1,0,0,0,0,6,0
559202, Plzeň-sever, Obec: Manětín,115,67,67,2,0,0,3,0,1,12,0,1,2,0,0,9,0,0,3,18,1,6,0,0,0,0,7,1
559211, Plzeň-sever, Obec: Město Touškov,963,591,591,70,2,1,31,3,67,41,4,4,2,0,3,55,0,0,27,171,2,21,0,6,1,0,73,0
559211, Plzeň-sever, Obec: Město Touškov,701,391,391,30,0,0,22,1,44,29,6,3,14,0,2,28,0,0,18,120,2,18,0,4,2,1,42,2
559237, Plzeň-sever, Obec: Mladotice,286,"64,56",285,16,0,0,34,2,10,20,2,4,5,0,0,22,0,0,2,125,3,10,0,4,1,1,24,0
559245, Plzeň-sever, Obec: Mrtník,200,"74,91",197,28,0,0,17,1,8,14,1,1,3,1,0,20,0,0,3,75,1,5,0,0,0,0,19,0
566543, Plzeň-sever, Obec: Myslinka,99,"59,64",99,10,1,0,8,0,18,4,1,0,2,0,0,7,0,3,2,19,1,1,0,1,1,0,18,2
559253, Plzeň-sever, Obec: Nadryby,75,"75,00",75,12,0,0,0,0,6,0,1,1,4,0,0,8,0,0,10,24,0,3,0,0,0,0,6,0
559261, Plzeň-sever, Obec: Nečtiny,330,"61,11",328,15,0,0,32,1,25,38,7,3,6,0,0,26,1,2,11,111,0,11,1,5,0,1,32,0
559270, Plzeň-sever, Obec: Nekmíř,257,"64,57",254,33,0,2,22,0,6,23,2,7,7,0,0,30,0,0,6,78,1,5,0,1,0,0,30,1
559288, Plzeň-sever, Obec: Nevřeň,153,"65,95",150,18,0,0,13,0,10,11,0,4,5,0,0,21,0,0,6,43,0,0,0,1,0,1,17,0
559300, Plzeň-sever, Obec: Nýřany,217,129,129,8,0,0,12,0,5,9,2,0,1,0,2,16,0,0,1,56,0,0,0,0,0,0,17,0
559300, Plzeň-sever, Obec: Nýřany,452,254,254,37,0,0,20,0,18,23,6,2,0,0,0,18,0,0,16,81,3,0,0,1,3,1,24,0
559300, Plzeň-sever, Obec: Nýřany,889,512,512,63,0,0,35,1,22,47,6,5,4,2,0,51,1,0,10,166,4,7,0,4,3,3,68,4
559300, Plzeň-sever, Obec: Nýřany,849,500,498,50,0,0,33,0,26,50,6,8,4,0,1,59,1,0,9,182,0,2,1,2,2,5,52,0
559300, Plzeň-sever, Obec: Nýřany,845,426,426,32,2,0,43,1,23,44,7,2,11,0,0,37,0,0,10,128,0,14,1,2,3,3,57,2
559300, Plzeň-sever, Obec: Nýřany,440,277,277,43,1,0,24,0,14,20,3,2,4,0,1,25,1,0,8,93,2,7,0,0,1,0,26,0
559300, Plzeň-sever, Obec: Nýřany,672,221,221,24,0,0,30,0,11,12,0,7,4,0,0,27,0,0,7,67,0,4,2,0,2,1,20,2
559300, Plzeň-sever, Obec: Nýřany,677,348,348,31,0,1,37,1,16,14,6,6,2,2,4,36,1,0,9,127,0,4,1,2,1,3,41,2
559300, Plzeň-sever, Obec: Nýřany,436,231,231,27,1,0,13,0,16,17,2,3,4,1,0,31,0,0,5,63,1,2,0,0,0,0,43,1
559318, Plzeň-sever, Obec: Obora,314,"73,02",310,32,0,1,26,0,28,28,5,0,6,2,1,24,0,0,14,98,1,10,0,2,3,0,29,0
559326, Plzeň-sever, Obec: Ostrov u Bezdružic,79,"46,47",79,3,0,0,9,0,0,10,2,1,0,0,0,3,0,0,2,25,0,0,0,0,0,1,23,0
566781, Plzeň-sever, Obec: Pastuchovice,39,"63,93",38,4,0,0,4,0,1,8,1,0,1,0,0,4,0,0,0,12,0,0,0,0,0,0,3,0
559334, Plzeň-sever, Obec: Pernarec,309,"49,92",308,18,1,0,10,0,17,35,1,4,4,2,1,24,0,2,9,110,2,8,0,5,1,1,52,1
530336, Plzeň-sever, Obec: Pláně,142,"63,68",142,7,1,0,8,1,6,18,0,0,11,0,0,8,0,0,2,40,0,17,1,3,0,0,19,0
559351, Plzeň-sever, Obec: Plasy,580,313,313,30,0,0,20,0,7,37,4,0,2,2,0,30,0,1,21,109,9,4,3,2,0,2,27,1
559351, Plzeň-sever, Obec: Plasy,486,322,322,40,0,0,34,0,17,22,6,5,3,0,0,32,0,0,20,96,1,13,2,6,1,0,23,0
559351, Plzeň-sever, Obec: Plasy,484,321,321,31,0,0,31,0,17,21,2,3,3,0,1,49,0,0,15,108,3,7,1,0,3,0,23,0
559351, Plzeň-sever, Obec: Plasy,158,85,85,6,0,0,3,1,3,16,1,0,1,1,0,8,0,0,1,28,0,9,0,1,0,0,6,0
559351, Plzeň-sever, Obec: Plasy,147,102,102,6,0,1,11,0,0,11,0,1,4,0,0,9,0,0,1,51,0,2,0,0,0,0,5,0
559351, Plzeň-sever, Obec: Plasy,63,46,46,5,0,0,7,0,1,6,0,0,0,0,0,5,0,0,1,14,0,2,0,1,1,0,3,0
559351, Plzeň-sever, Obec: Plasy,141,97,97,6,0,0,9,0,3,14,1,3,1,0,0,4,0,1,4,29,0,4,0,2,0,0,16,0
559351, Plzeň-sever, Obec: Plasy,138,103,103,11,0,0,11,0,5,10,1,2,3,0,0,10,0,0,2,42,0,3,0,0,0,0,3,0
559369, Plzeň-sever, Obec: Plešnice,122,"55,71",118,16,0,0,14,0,9,2,3,4,1,1,1,11,0,2,7,32,0,2,0,2,1,0,10,0
559377, Plzeň-sever, Obec: Pňovany,230,"63,54",230,18,0,0,25,0,13,34,0,4,5,0,0,21,0,0,3,75,0,4,0,3,2,1,19,3
530247, Plzeň-sever, Obec: Potvorov,81,"71,05",80,15,0,0,4,0,3,7,2,0,0,2,0,9,0,0,1,32,0,3,0,0,0,0,1,1
559393, Plzeň-sever, Obec: Přehýšov,248,"55,36",245,29,0,0,8,0,6,30,3,4,1,0,1,12,0,0,2,96,1,0,0,3,2,0,46,1
567086, Plzeň-sever, Obec: Příšov,171,"66,54",169,24,0,0,17,0,4,13,4,2,2,0,0,12,1,4,9,46,1,0,0,3,0,0,27,0
559423, Plzeň-sever, Obec: Rochlov,142,"61,21",140,8,0,0,5,0,4,19,2,0,2,0,0,24,0,0,6,51,0,5,0,0,1,0,12,1
559431, Plzeň-sever, Obec: Rybnice,271,"63,47",265,34,1,0,14,0,7,34,2,0,5,0,1,25,0,0,13,81,2,4,0,5,0,0,35,2
530271, Plzeň-sever, Obec: Sedlec,23,"33,33",23,4,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1,9,0,1,0,0,1,0,2,0
566748, Plzeň-sever, Obec: Slatina,41,"73,21",41,6,0,0,5,0,1,7,0,0,1,0,0,5,0,0,0,13,0,0,0,1,0,0,2,0
553603, Plzeň-sever, Obec: Studená,28,"80,00",28,0,0,0,6,0,1,0,0,0,0,0,0,6,0,0,2,9,0,1,0,0,1,0,2,0
578797, Plzeň-sever, Obec: Štichovice,77,"81,05",75,4,0,0,10,0,6,8,0,0,4,1,0,4,0,0,4,8,0,25,0,0,0,0,1,0
578983, Plzeň-sever, Obec: Tatiná,122,"61,31",122,16,0,0,11,0,6,15,2,0,2,0,1,13,0,0,4,42,0,2,0,0,0,0,6,2
559482, Plzeň-sever, Obec: Tis u Blatna,54,"58,70",53,2,0,0,4,0,4,13,1,0,0,0,0,5,0,1,1,17,0,0,0,0,0,0,5,0
559491, Plzeň-sever, Obec: Tlučná,1 375,791,791,72,3,0,92,0,41,46,8,5,13,0,5,88,0,2,46,247,1,20,0,6,5,4,83,3
559491, Plzeň-sever, Obec: Tlučná,1 132,692,692,92,1,1,76,0,32,52,5,2,16,2,1,101,0,0,47,156,1,20,0,4,1,4,74,1
559504, Plzeň-sever, Obec: Trnová,470,"62,09",467,50,0,0,39,0,20,45,2,7,6,0,0,35,1,0,23,172,0,4,0,8,4,0,51,0
559521, Plzeň-sever, Obec: Třemošná,755,503,503,78,4,0,46,1,26,49,2,4,9,1,0,40,0,0,18,162,2,6,0,7,2,0,44,2
559521, Plzeň-sever, Obec: Třemošná,915,509,508,61,0,0,56,0,21,51,10,7,3,0,1,45,0,0,19,151,0,8,1,1,3,0,69,0
559521, Plzeň-sever, Obec: Třemošná,894,581,581,93,1,0,32,1,39,40,5,4,8,0,1,64,0,0,35,153,2,14,1,11,4,2,65,2
559521, Plzeň-sever, Obec: Třemošná,856,524,524,83,1,0,37,0,25,29,3,6,11,0,1,57,0,0,28,173,1,2,1,3,2,2,54,2
559521, Plzeň-sever, Obec: Třemošná,586,427,427,85,2,0,23,1,49,16,1,3,4,1,5,49,0,0,33,102,2,9,0,4,2,0,36,0
546411, Plzeň-sever, Obec: Úherce,184,"66,19",182,22,0,0,3,1,8,24,1,1,2,0,3,27,0,1,7,49,5,4,0,0,2,0,21,1
566594, Plzeň-sever, Obec: Újezd nade Mží,64,"77,11",64,3,0,0,2,1,6,13,0,1,2,0,0,5,0,0,2,13,0,0,0,3,0,2,11,0
559555, Plzeň-sever, Obec: Úlice,229,"60,74",228,15,0,0,10,0,27,27,1,0,4,1,0,21,0,1,12,66,0,6,0,2,2,0,33,0
559563, Plzeň-sever, Obec: Úněšov,254,"53,93",250,18,0,0,25,0,14,41,0,2,4,2,0,11,0,1,5,93,0,4,0,2,3,0,25,0
559571, Plzeň-sever, Obec: Úterý,206,"52,02",203,14,0,0,22,1,13,28,4,0,1,1,0,16,2,0,9,57,1,2,0,3,1,0,27,1
559580, Plzeň-sever, Obec: Vejprnice,960,595,595,121,2,0,32,0,20,53,8,3,9,4,3,64,0,0,42,128,0,11,0,5,1,2,80,2
559580, Plzeň-sever, Obec: Vejprnice,937,664,664,186,0,1,40,0,31,50,10,3,4,0,2,75,0,0,33,141,0,21,0,6,3,1,55,0
559580, Plzeň-sever, Obec: Vejprnice,1 162,800,800,191,0,2,62,1,35,32,7,8,16,0,0,84,0,0,47,209,0,24,0,13,2,1,62,2
578924, Plzeň-sever, Obec: Velečín,40,"71,43",40,1,0,0,2,0,2,5,2,0,2,0,0,1,0,0,2,17,1,0,0,0,0,0,5,0
559601, Plzeň-sever, Obec: Vochov,476,"68,79",473,50,2,0,34,0,40,29,8,5,23,2,0,57,0,0,13,129,0,10,0,4,2,1,62,2
566497, Plzeň-sever, Obec: Všehrdy,24,"54,55",24,4,0,0,2,0,6,2,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0
559628, Plzeň-sever, Obec: Všeruby,629,"57,39",624,65,0,0,34,0,32,65,7,9,8,1,3,58,2,0,25,193,1,9,0,3,2,5,100,2
566969, Plzeň-sever, Obec: Výrov,227,"61,02",227,26,0,0,32,0,7,20,0,2,4,1,0,18,0,0,6,72,2,8,0,0,2,0,22,5
530280, Plzeň-sever, Obec: Vysoká Libyně,117,"60,00",117,10,1,0,16,0,8,14,0,1,0,0,0,6,0,0,4,37,2,1,0,0,1,0,16,0
578827, Plzeň-sever, Obec: Zahrádka,72,"56,69",72,8,0,0,7,1,2,15,0,0,0,0,1,5,0,0,5,13,3,0,0,2,0,0,10,0
559661, Plzeň-sever, Obec: Zbůch,747,350,350,38,0,0,20,0,10,40,7,1,6,0,0,22,0,1,8,136,0,4,0,2,1,3,48,0
559661, Plzeň-sever, Obec: Zbůch,666,405,405,47,4,0,30,1,19,37,6,2,6,0,1,31,0,0,13,122,0,12,0,1,2,2,59,5
559661, Plzeň-sever, Obec: Zbůch,310,173,173,25,1,0,14,0,6,13,1,1,6,0,0,15,0,3,0,53,0,1,0,0,3,1,28,1
559679, Plzeň-sever, Obec: Zruč-Senec,1 365,967,967,158,0,2,44,0,48,75,15,7,7,1,4,92,1,0,66,323,1,19,5,12,6,0,71,4
559679, Plzeň-sever, Obec: Zruč-Senec,1 230,833,833,150,2,0,41,2,46,34,16,2,20,0,2,80,0,0,69,235,4,32,0,11,4,0,76,2
559695, Plzeň-sever, Obec: Žihle,553,283,283,14,1,1,26,1,6,29,2,8,4,0,0,25,1,0,9,98,1,5,0,0,2,3,43,2
559695, Plzeň-sever, Obec: Žihle,523,340,340,23,0,0,29,0,25,34,4,3,5,0,1,27,0,0,15,118,2,14,0,1,0,0,36,0
559709, Plzeň-sever, Obec: Žilov,221,"62,96",220,31,0,0,21,1,13,21,2,3,5,0,0,39,0,0,10,51,0,9,0,1,0,0,13,0
541095, Rokycany, Obec: Bezděkov,73,"70,87",73,3,0,0,8,0,3,8,0,0,1,0,0,4,0,1,1,34,0,1,0,1,0,0,8,0
559725, Rokycany, Obec: Břasy,489,309,309,33,1,0,21,0,7,28,1,4,8,0,0,28,0,1,10,123,0,11,0,4,1,1,23,1
559725, Rokycany, Obec: Břasy,492,262,262,33,0,0,16,0,8,26,4,1,1,0,0,35,0,0,8,93,1,6,0,1,3,1,21,4
559725, Rokycany, Obec: Břasy,287,175,175,14,0,0,12,0,6,22,3,0,6,0,1,16,2,0,10,44,1,5,0,2,0,0,31,0
559725, Rokycany, Obec: Břasy,204,135,135,16,0,1,8,0,6,13,1,1,0,0,3,11,0,0,8,51,0,0,0,2,1,2,11,0
559725, Rokycany, Obec: Břasy,194,127,127,9,2,0,11,0,11,15,2,2,0,0,0,11,0,0,5,40,1,0,0,0,1,0,17,0
559725, Rokycany, Obec: Břasy,151,98,98,18,0,0,8,0,4,12,0,0,1,0,0,5,0,0,2,33,0,1,0,4,0,0,10,0
559733, Rokycany, Obec: Březina,185,"65,84",184,25,0,0,7,0,12,9,1,0,1,0,0,7,0,0,8,91,0,3,0,3,1,0,16,0
559741, Rokycany, Obec: Bujesily,39,"70,91",38,5,0,0,5,0,3,1,0,0,2,0,0,4,0,0,2,13,0,1,0,0,0,0,2,0
559750, Rokycany, Obec: Bušovice,265,189,189,12,4,0,16,1,10,13,0,4,0,1,2,25,0,3,12,69,0,1,0,0,0,0,15,1
559750, Rokycany, Obec: Bušovice,152,104,104,14,0,0,3,0,7,12,2,0,2,0,2,13,0,0,8,21,0,4,0,3,0,0,11,1
559750, Rokycany, Obec: Bušovice,71,64,64,10,0,0,2,0,2,10,3,0,2,0,0,0,0,0,0,22,1,0,0,3,0,0,8,0
559768, Rokycany, Obec: Cekov,75,"66,37",75,24,0,0,3,0,3,11,0,0,1,0,0,8,0,0,1,16,0,1,0,0,0,0,7,0
540927, Rokycany, Obec: Čilá,17,"100,00",17,7,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0
559776, Rokycany, Obec: Dobřív,615,"62,37",613,48,1,0,37,0,33,68,11,4,12,0,0,61,0,0,24,215,4,13,0,4,3,0,73,2
530379, Rokycany, Obec: Drahoňův Újezd,85,"75,89",85,9,0,0,6,0,0,15,0,1,13,2,0,7,0,0,4,22,0,2,0,0,0,0,4,0
559792, Rokycany, Obec: Ejpovice,351,"67,63",349,51,0,0,25,1,16,26,4,2,6,1,0,38,0,0,26,73,0,16,0,10,4,0,48,2
559806, Rokycany, Obec: Hlohovice,146,91,91,8,0,0,11,0,1,8,4,0,0,0,0,11,0,0,4,37,0,0,0,0,0,0,7,0
559806, Rokycany, Obec: Hlohovice,66,39,39,4,0,0,3,0,1,5,0,0,0,0,0,2,0,0,0,14,0,1,0,0,0,0,9,0
559806, Rokycany, Obec: Hlohovice,33,31,31,0,0,0,3,1,1,3,1,0,2,0,0,0,0,0,1,13,1,0,0,0,0,1,4,0
559806, Rokycany, Obec: Hlohovice,34,28,28,3,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,12,0,1,0,0,0,0,7,0
559814, Rokycany, Obec: Holoubkov,720,"61,43",715,75,2,0,71,0,22,89,7,9,13,1,1,56,1,0,23,213,4,18,1,5,5,1,97,1
559822, Rokycany, Obec: Hrádek,716,458,458,53,0,0,35,2,17,64,7,3,8,1,1,33,2,1,28,129,1,11,0,4,0,1,50,5
559822, Rokycany, Obec: Hrádek,789,317,317,28,1,0,19,1,8,41,5,7,1,0,0,22,0,0,5,104,2,6,0,6,5,2,43,7
559822, Rokycany, Obec: Hrádek,751,430,429,38,2,0,37,0,9,69,4,3,4,1,1,38,1,1,4,140,0,7,0,3,4,1,58,3
541001, Rokycany, Obec: Hradiště,21,"87,50",21,6,0,0,4,0,1,0,0,1,0,0,0,2,0,0,1,3,0,0,0,0,0,1,2,0
559849, Rokycany, Obec: Hůrky,144,"71,29",144,8,0,0,10,0,2,24,4,2,0,0,1,11,0,0,3,55,1,8,0,3,0,1,9,2
559857, Rokycany, Obec: Cheznovice,333,"57,12",330,27,2,0,23,0,10,50,3,4,0,1,1,31,0,0,4,130,2,9,0,0,0,0,33,0
540803, Rokycany, Obec: Chlum,27,"77,14",27,6,0,0,1,0,3,6,0,0,0,0,0,3,0,0,0,4,0,2,0,0,0,0,2,0
541141, Rokycany, Obec: Chomle,35,"66,04",35,1,0,0,1,0,0,5,0,0,0,0,0,4,0,0,1,15,0,0,0,0,0,0,7,1
579017, Rokycany, Obec: Kakejcov,60,"75,00",60,6,0,0,7,0,6,12,1,1,2,0,0,2,0,0,1,13,0,1,0,0,0,0,8,0
566811, Rokycany, Obec: Kamenec,28,"53,85",27,3,0,0,2,0,2,4,0,0,0,0,0,1,0,0,1,11,0,0,0,1,0,0,2,0
541150, Rokycany, Obec: Kamenný Újezd,413,"64,03",413,55,0,0,25,0,23,26,4,3,8,1,1,45,0,0,19,146,1,14,0,1,1,1,37,2
559903, Rokycany, Obec: Kařez,287,"56,16",286,38,0,0,20,0,15,35,4,1,8,0,0,28,0,0,12,85,2,3,0,3,0,1,29,2
530361, Rokycany, Obec: Kařízek,40,"95,24",38,3,0,0,6,0,3,0,0,1,1,1,0,5,0,0,2,14,0,0,0,0,0,0,2,0
559911, Rokycany, Obec: Klabava,268,"71,28",267,22,0,0,15,1,12,10,4,2,0,1,0,20,0,1,17,132,0,6,0,0,0,2,21,1
559920, Rokycany, Obec: Kladruby,85,"57,05",85,3,0,0,8,0,5,13,0,1,0,0,0,6,0,0,2,37,0,4,0,0,0,0,6,0
579033, Rokycany, Obec: Kornatice,93,"62,42",91,19,0,0,4,0,6,5,0,0,2,0,1,6,0,0,12,24,0,2,0,2,0,0,8,0
567001, Rokycany, Obec: Lhota pod Radčem,164,"65,86",164,23,0,0,11,0,7,18,4,2,1,0,0,11,0,0,6,54,0,6,0,0,1,0,20,0
559946, Rokycany, Obec: Lhotka u Radnic,37,"75,51",37,0,0,0,2,0,0,3,0,1,0,0,0,1,0,0,0,19,0,1,0,1,0,0,8,1
559954, Rokycany, Obec: Liblín,114,"57,58",109,3,0,0,14,0,4,21,3,3,0,0,0,7,0,0,0,39,2,2,0,0,0,0,7,4
559962, Rokycany, Obec: Líšná,97,"66,90",97,10,0,0,7,0,3,5,4,0,5,0,0,10,0,0,8,27,0,5,0,0,0,2,11,0
553611, Rokycany, Obec: Litohlavy,276,"64,79",274,32,0,0,22,1,8,21,3,2,3,2,0,36,0,0,14,83,0,13,0,1,0,0,30,3
579009, Rokycany, Obec: Medový Újezd,138,"70,41",138,11,0,0,9,1,6,14,1,0,2,1,0,12,0,0,9,59,1,2,0,0,0,0,10,0
579084, Rokycany, Obec: Mešno,55,"73,33",55,5,0,0,0,0,2,4,0,1,1,0,0,10,0,0,3,20,2,0,0,0,0,0,7,0
559997, Rokycany, Obec: Mirošov,646,370,370,37,2,0,21,0,16,26,1,1,8,1,1,39,0,0,10,127,1,15,0,3,3,0,54,0
559997, Rokycany, Obec: Mirošov,846,477,477,54,5,0,46,2,14,52,2,4,2,0,1,33,1,0,14,156,2,14,1,5,3,0,54,2
559997, Rokycany, Obec: Mirošov,373,214,214,18,1,0,13,0,9,23,7,3,3,0,0,21,0,0,7,75,0,2,0,0,2,0,27,2
560006, Rokycany, Obec: Mlečice,190,119,119,12,0,0,11,0,4,18,3,0,3,0,0,11,0,0,4,35,0,4,0,0,0,0,11,3
560006, Rokycany, Obec: Mlečice,60,45,45,4,0,0,8,0,3,6,0,1,0,0,0,0,0,0,3,13,0,0,0,0,0,0,7,0
560014, Rokycany, Obec: Mýto,733,"60,68",732,104,1,1,56,0,57,73,10,9,11,0,2,62,0,0,20,211,1,17,0,7,3,0,87,0
566837, Rokycany, Obec: Němčovice,92,"71,32",92,9,0,0,2,0,0,3,2,0,0,0,0,8,0,0,11,40,0,1,0,2,0,0,14,0
541192, Rokycany, Obec: Nevid,82,"58,16",81,8,0,0,10,0,3,6,1,2,0,0,0,6,0,0,0,34,0,1,0,0,0,1,9,0
560057, Rokycany, Obec: Osek,863,571,571,65,3,0,37,1,28,54,11,8,3,1,2,53,0,1,18,186,1,15,0,2,4,1,65,10
560057, Rokycany, Obec: Osek,136,107,107,7,0,0,11,0,7,11,2,1,1,0,0,8,0,0,8,28,0,4,0,2,0,1,14,2
566993, Rokycany, Obec: Ostrovec-Lhotka,80,"84,21",80,22,0,0,2,0,7,3,1,0,0,0,0,5,0,0,3,22,0,0,0,2,1,0,12,0
566861, Rokycany, Obec: Plískov,81,"79,41",80,21,0,0,4,0,6,8,3,0,0,0,1,6,0,0,4,24,0,0,0,0,0,0,3,0
560081, Rokycany, Obec: Podmokly,135,"63,08",135,7,1,0,9,0,11,16,1,3,4,0,0,14,0,0,1,51,0,0,0,0,0,1,14,2
579131, Rokycany, Obec: Příkosice,212,"63,86",212,19,0,0,18,1,14,20,1,3,3,0,0,27,0,0,7,61,0,8,0,1,2,2,25,0
560111, Rokycany, Obec: Přívětice,130,"73,45",130,13,0,0,3,0,7,22,0,1,2,0,0,17,0,0,6,46,0,2,0,0,3,0,8,0
560120, Rokycany, Obec: Radnice,842,"57,71",835,85,3,1,88,0,26,59,10,10,12,1,2,101,0,1,32,286,1,14,1,3,1,5,93,0
566942, Rokycany, Obec: Raková,129,"66,84",129,11,0,0,19,1,5,11,1,2,6,0,0,9,0,0,3,45,0,3,0,1,0,0,11,1
559717, Rokycany, Obec: Rokycany,1 548,530,530,70,2,0,45,1,13,50,2,4,16,0,0,63,0,0,22,131,0,20,0,5,2,2,71,6
559717, Rokycany, Obec: Rokycany,709,403,403,62,0,0,28,1,12,45,1,4,3,1,2,26,0,0,12,137,0,10,0,1,0,0,55,2
559717, Rokycany, Obec: Rokycany,864,537,535,61,1,0,38,0,23,58,8,1,5,0,2,56,1,1,11,183,1,13,0,3,0,1,62,1
559717, Rokycany, Obec: Rokycany,1 056,696,694,118,1,0,57,1,27,44,11,4,12,0,2,79,0,0,40,210,1,15,0,5,1,2,57,2
559717, Rokycany, Obec: Rokycany,748,474,474,63,2,0,23,1,16,40,9,11,5,0,0,35,0,3,21,185,1,5,0,4,0,0,43,2
559717, Rokycany, Obec: Rokycany,875,437,435,41,1,0,28,0,18,38,5,6,7,0,2,36,1,1,10,169,1,6,0,5,2,0,43,5
559717, Rokycany, Obec: Rokycany,1 102,573,572,51,1,1,42,1,10,71,7,7,5,1,2,63,0,1,15,193,4,9,0,8,2,0,73,3
559717, Rokycany, Obec: Rokycany,638,375,375,44,0,0,35,1,4,47,5,3,2,0,0,39,0,0,22,114,1,13,0,7,0,0,34,2
559717, Rokycany, Obec: Rokycany,953,598,598,85,0,0,36,1,18,56,8,5,12,0,1,74,2,2,25,188,3,17,0,3,0,1,59,1
559717, Rokycany, Obec: Rokycany,1 287,859,859,145,0,0,44,0,34,63,5,3,16,0,3,107,0,0,37,253,1,29,1,12,0,1,94,4
559717, Rokycany, Obec: Rokycany,753,514,514,91,1,1,38,0,24,23,8,4,8,3,0,50,0,0,28,149,0,15,0,1,0,0,65,3
559717, Rokycany, Obec: Rokycany,343,231,231,34,0,0,20,0,6,9,3,0,2,0,2,27,0,1,11,78,0,6,0,0,0,0,31,0
560146, Rokycany, Obec: Sebečice,54,"72,97",54,6,0,0,3,0,3,9,3,0,0,0,0,1,0,0,3,19,2,3,0,0,0,0,2,0
546488, Rokycany, Obec: Sirá,76,"70,37",76,18,0,0,3,0,6,16,2,1,0,0,0,5,0,0,2,9,0,2,0,1,0,0,11,0
566845, Rokycany, Obec: Skomelno,127,"73,84",127,10,0,1,12,0,9,18,2,1,0,0,1,9,0,0,1,42,0,2,0,4,0,0,15,0
506664, Rokycany, Obec: Skořice,142,"62,56",141,6,0,0,3,0,3,25,2,3,3,0,0,5,0,0,2,72,0,0,0,0,0,0,16,1
540722, Rokycany, Obec: Smědčice,159,"76,08",159,30,0,0,11,0,12,2,3,1,6,1,0,22,0,0,7,40,0,8,0,1,0,0,15,0
560162, Rokycany, Obec: Strašice,227,146,146,20,0,0,10,0,4,14,0,0,4,0,1,27,0,0,3,49,0,1,0,0,1,1,9,1
