Code,Location,District,Registered,Envelopes,Valid,Občanská demokratická strana,Řád národa - Vlastenecká unie,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Česká str.sociálně demokrat.,Radostné Česko,STAROSTOVÉ A NEZÁVISLÍ,Komunistická str.Čech a Moravy,Strana zelených,"ROZUMNÍ-stop migraci,diktát.EU",Strana svobodných občanů,Blok proti islam.-Obran.domova,Občanská demokratická aliance,Česká pirátská strana,Unie H.A.V.E.L.,Referendum o Evropské unii,TOP 09,ANO 2011,Dobrá volba 2016,SPR-Republ.str.Čsl. M.Sládka,Křesť.demokr.unie-Čs.str.lid.,Česká strana národně sociální,REALISTÉ,SPORTOVCI,Dělnic.str.sociální spravedl.,Svob.a př.dem.-T.Okamura (SPD),Strana Práv Občanů
535087, Mělník, Obec: Neratovice,1 003,655,654,65,2,0,48,0,39,42,9,5,12,0,0,71,0,1,32,227,0,2,10,0,3,0,0,85,1
535087, Mělník, Obec: Neratovice,1 085,750,750,118,3,0,58,1,54,33,12,7,7,1,2,81,0,0,42,226,0,1,21,0,8,1,2,65,2
535087, Mělník, Obec: Neratovice,900,566,566,46,2,4,38,0,32,43,16,0,5,0,1,83,0,1,39,172,0,1,16,0,7,1,2,55,0
531707, Mělník, Obec: Nosálov,117,"71,34",117,26,0,0,4,0,9,7,5,1,1,0,1,11,0,0,9,28,0,0,1,0,0,0,1,13,0
535117, Mělník, Obec: Nová Ves,343,208,208,23,0,0,17,0,10,18,4,3,4,0,0,27,0,1,8,67,0,0,1,0,1,0,0,22,0
535117, Mělník, Obec: Nová Ves,251,170,170,6,0,0,7,0,23,24,1,1,4,0,0,20,1,0,0,56,0,0,3,0,2,0,0,21,1
535117, Mělník, Obec: Nová Ves,213,145,145,21,1,0,15,0,10,7,1,0,2,0,0,17,1,0,11,38,0,0,2,0,1,1,0,16,0
535133, Mělník, Obec: Obříství,641,"62,90",640,123,1,0,32,0,48,45,12,3,11,1,1,69,0,0,25,180,0,1,2,0,3,1,1,77,4
532673, Mělník, Obec: Olovnice,278,"65,57",276,48,1,0,14,0,32,29,4,3,3,0,0,27,0,2,11,67,0,1,6,0,0,1,0,26,1
535141, Mělník, Obec: Ovčáry,224,"57,29",224,38,0,0,9,0,17,13,2,5,4,1,0,35,0,1,10,60,0,0,3,0,0,1,0,25,0
538647, Mělník, Obec: Postřižín,482,"66,39",480,86,2,0,26,1,36,24,5,4,13,2,3,51,1,0,22,128,0,1,8,0,4,1,2,58,2
535168, Mělník, Obec: Řepín,412,230,230,30,0,0,10,0,25,17,2,0,5,1,1,14,0,1,13,77,0,0,13,0,0,0,0,19,0
535168, Mělník, Obec: Řepín,106,70,70,6,0,0,0,0,4,6,0,3,6,0,0,11,0,0,2,25,0,1,0,0,0,0,0,6,0
535192, Mělník, Obec: Spomyšl,203,"57,18",203,30,1,0,17,0,5,20,0,8,5,1,0,23,0,0,11,47,2,0,3,0,1,0,0,27,2
531731, Mělník, Obec: Stránka,89,"52,66",89,2,0,0,10,0,4,9,0,0,4,0,0,7,0,0,3,35,0,0,6,0,0,0,0,9,0
535214, Mělník, Obec: Střemy,268,149,149,8,5,0,8,0,11,7,1,1,2,0,0,12,0,0,6,60,0,1,3,0,0,0,0,23,0
535214, Mělník, Obec: Střemy,109,72,72,8,0,0,6,0,5,5,1,1,1,0,0,10,0,0,3,17,0,0,5,1,2,0,0,7,0
535222, Mělník, Obec: Tišice,455,265,265,42,2,2,12,0,17,8,4,3,3,0,0,21,0,0,10,98,0,0,3,0,1,0,1,38,0
535222, Mělník, Obec: Tišice,845,504,504,77,0,0,43,1,37,23,4,10,10,0,1,66,0,1,11,162,0,0,3,0,5,1,2,44,2
535222, Mělník, Obec: Tišice,443,296,296,42,1,0,23,0,24,13,3,2,6,1,0,40,0,0,14,86,1,0,7,0,2,0,0,29,0
531561, Mělník, Obec: Tuhaň,321,"59,33",319,29,0,1,16,0,22,24,6,7,15,3,0,30,1,0,11,86,0,1,14,0,2,2,2,46,1
529583, Mělník, Obec: Tupadly,59,"50,00",59,4,0,0,8,0,5,11,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,10,0
599492, Mělník, Obec: Újezdec,70,"63,64",70,3,0,0,6,0,4,8,0,1,0,0,0,7,0,0,6,20,0,0,3,0,0,0,0,12,0
535257, Mělník, Obec: Úžice,405,"57,94",404,41,2,0,35,0,27,39,6,4,7,0,0,48,0,3,11,125,0,2,5,0,1,1,3,42,2
535265, Mělník, Obec: Velký Borek,539,329,329,34,0,0,25,0,32,24,5,8,2,0,0,33,0,0,8,102,0,0,5,0,2,1,1,45,1
535265, Mělník, Obec: Velký Borek,136,91,91,8,0,1,8,0,7,15,0,0,3,0,0,13,0,0,4,18,0,0,0,0,0,0,2,10,0
535265, Mělník, Obec: Velký Borek,151,87,87,14,0,0,2,0,11,9,0,0,2,0,0,5,0,0,7,22,0,1,0,0,0,0,0,13,0
535273, Mělník, Obec: Veltrusy,1 076,"68,36",1 072,130,1,1,70,1,85,74,10,4,15,0,3,147,0,5,53,281,3,1,37,0,8,3,0,138,2
531936, Mělník, Obec: Vidim,77,"60,16",77,4,0,0,7,0,6,10,1,1,0,1,0,7,0,0,2,23,0,0,4,1,0,0,0,10,0
535290, Mělník, Obec: Vojkovice,340,"59,54",340,48,1,0,19,0,23,33,2,3,4,1,0,18,0,0,6,120,0,0,3,0,1,0,0,57,1
535303, Mělník, Obec: Vraňany,452,226,226,25,1,1,16,1,12,29,0,2,3,0,1,25,0,0,4,66,0,2,7,0,0,1,0,30,0
535303, Mělník, Obec: Vraňany,70,48,48,4,0,0,1,0,2,11,1,3,0,0,0,1,0,0,1,12,0,0,2,0,0,0,0,10,0
535303, Mělník, Obec: Vraňany,168,113,113,9,0,0,6,0,2,11,1,0,3,0,0,19,0,0,7,41,0,0,2,0,2,0,0,9,0
535311, Mělník, Obec: Všestudy,176,"62,19",172,33,0,0,11,0,7,14,1,1,2,0,0,19,0,0,9,49,0,0,0,0,0,1,0,22,3
535320, Mělník, Obec: Všetaty,1 203,648,648,75,2,1,33,0,23,43,8,4,9,0,1,70,1,0,38,254,2,0,7,0,1,3,1,70,0
535320, Mělník, Obec: Všetaty,552,342,342,41,0,0,26,0,28,26,2,4,8,1,0,42,0,0,15,91,0,0,7,1,1,1,0,45,0
535338, Mělník, Obec: Vysoká,365,213,213,27,1,0,14,0,9,21,3,4,6,0,0,23,0,0,7,58,0,0,8,0,0,1,0,27,3
535338, Mělník, Obec: Vysoká,332,162,162,17,0,0,3,0,9,10,2,0,9,1,0,15,0,1,8,63,0,0,3,0,1,3,0,15,2
535354, Mělník, Obec: Zálezlice,164,"52,06",163,18,0,0,7,0,7,20,4,1,4,0,0,12,0,1,8,52,0,1,1,0,0,0,0,26,1
531511, Mělník, Obec: Zlončice,241,"57,11",241,36,1,0,20,0,27,8,8,0,6,2,0,28,0,0,23,51,0,0,3,0,1,1,1,25,0
535389, Mělník, Obec: Zlosyň,228,"60,96",228,25,0,0,9,1,28,16,2,4,3,0,0,34,0,0,14,74,1,0,1,0,0,1,0,14,1
535397, Mělník, Obec: Želízy,220,"55,28",218,10,0,1,11,0,13,17,3,7,7,0,0,28,0,0,17,68,0,2,3,0,4,0,3,23,1
535427, Mladá Boleslav, Obec: Bakov nad Jizerou,1 315,781,781,79,1,0,68,0,54,51,7,10,10,1,1,75,0,2,35,273,0,2,10,0,11,0,2,88,0
535427, Mladá Boleslav, Obec: Bakov nad Jizerou,676,456,456,42,0,2,40,0,32,37,6,4,3,0,0,48,0,0,18,143,1,1,14,1,2,2,1,56,0
535427, Mladá Boleslav, Obec: Bakov nad Jizerou,948,668,666,86,0,0,40,1,43,29,10,11,15,1,0,71,1,0,30,226,0,3,9,0,2,2,1,79,2
535427, Mladá Boleslav, Obec: Bakov nad Jizerou,476,299,299,32,0,0,28,0,16,24,2,5,1,0,0,17,0,0,14,104,0,0,3,1,3,0,1,45,1
535427, Mladá Boleslav, Obec: Bakov nad Jizerou,117,87,87,6,0,1,7,0,7,3,1,2,0,0,0,4,0,0,3,40,0,1,3,0,0,0,1,8,0
535427, Mladá Boleslav, Obec: Bakov nad Jizerou,62,46,46,7,0,0,2,0,4,5,0,0,0,0,0,6,1,0,3,16,0,0,1,0,0,0,0,1,0
535427, Mladá Boleslav, Obec: Bakov nad Jizerou,212,143,143,25,2,0,16,0,12,4,1,0,3,0,0,16,0,0,4,47,0,0,0,0,0,0,0,12,1
535427, Mladá Boleslav, Obec: Bakov nad Jizerou,68,40,40,0,0,0,2,0,8,0,0,0,3,0,0,11,0,0,2,8,0,1,2,0,0,0,0,3,0
535427, Mladá Boleslav, Obec: Bakov nad Jizerou,48,31,31,8,0,0,1,0,3,0,0,0,1,0,0,4,0,0,4,7,0,0,0,0,0,0,0,3,0
535443, Mladá Boleslav, Obec: Bělá pod Bezdězem,1 370,868,868,82,1,0,79,0,41,62,10,17,8,2,2,67,1,1,14,365,2,0,20,0,3,2,2,83,0
535443, Mladá Boleslav, Obec: Bělá pod Bezdězem,1 000,511,511,63,1,0,47,1,25,36,8,9,12,1,1,55,1,2,20,154,0,0,6,0,2,2,3,60,0
535443, Mladá Boleslav, Obec: Bělá pod Bezdězem,734,441,438,47,0,0,45,0,22,25,3,3,3,0,1,61,1,0,20,125,1,2,8,0,0,2,0,66,0
535443, Mladá Boleslav, Obec: Bělá pod Bezdězem,555,310,309,18,0,0,32,0,16,28,2,4,4,0,0,26,0,1,4,120,0,0,2,0,3,2,2,43,1
535443, Mladá Boleslav, Obec: Bělá pod Bezdězem,146,89,89,5,0,0,11,0,3,2,5,0,6,1,0,9,0,0,3,38,0,1,2,0,1,0,0,1,0
535451, Mladá Boleslav, Obec: Benátky nad Jizerou,1 550,845,843,154,1,0,44,1,50,37,15,7,20,1,0,96,0,0,57,255,0,0,28,1,7,2,0,66,1
535451, Mladá Boleslav, Obec: Benátky nad Jizerou,1 009,564,564,92,1,0,32,2,31,44,10,1,16,0,1,54,0,1,22,178,1,0,10,0,2,1,2,59,1
535451, Mladá Boleslav, Obec: Benátky nad Jizerou,1 319,778,778,113,3,0,66,0,35,65,12,9,12,2,0,71,0,0,37,241,0,1,20,0,8,1,1,70,2
535451, Mladá Boleslav, Obec: Benátky nad Jizerou,1 083,676,676,111,3,0,49,0,43,31,17,5,7,1,2,61,0,0,19,213,0,4,14,0,9,2,3,76,5
535451, Mladá Boleslav, Obec: Benátky nad Jizerou,360,235,235,39,3,2,28,0,9,6,1,1,3,0,0,20,0,0,6,92,0,1,3,0,0,4,0,17,0
535451, Mladá Boleslav, Obec: Benátky nad Jizerou,275,171,171,24,1,0,6,0,8,15,3,1,0,0,0,21,0,0,10,62,0,0,2,0,0,0,0,18,0
535478, Mladá Boleslav, Obec: Bezno,402,"58,52",401,27,1,0,31,0,14,43,3,4,6,0,0,21,0,4,15,121,0,0,69,0,2,1,0,37,2
565750, Mladá Boleslav, Obec: Bílá Hlína,61,"71,76",61,2,0,0,5,0,4,8,1,3,0,0,0,7,0,0,5,13,0,0,0,0,0,0,0,13,0
535486, Mladá Boleslav, Obec: Bítouchov,195,"67,01",195,17,0,0,7,0,10,31,0,3,2,0,0,17,1,0,7,79,0,0,4,0,0,0,0,17,0
535508, Mladá Boleslav, Obec: Boreč,101,53,53,7,0,0,2,0,6,2,0,1,0,0,3,3,0,0,0,22,0,0,0,0,1,1,0,5,0
535508, Mladá Boleslav, Obec: Boreč,115,44,44,3,0,0,2,0,3,6,0,0,2,0,0,0,0,0,2,21,0,0,2,0,0,0,0,3,0
535516, Mladá Boleslav, Obec: Boseň,251,"65,71",250,23,0,0,12,0,36,11,4,3,5,0,0,24,0,0,6,85,0,0,3,0,2,0,0,36,0
570788, Mladá Boleslav, Obec: Bradlec,705,"79,12",700,135,4,0,17,1,33,38,8,5,8,0,0,104,0,0,67,211,0,1,9,1,8,5,1,44,0
571946, Mladá Boleslav, Obec: Branžež,138,"67,65",137,15,0,0,6,0,27,5,2,3,0,0,0,16,2,0,8,39,0,1,1,0,0,0,0,12,0
535559, Mladá Boleslav, Obec: Brodce,515,"61,60",513,46,1,1,26,0,44,43,6,1,9,2,0,38,1,2,18,201,0,1,3,0,1,0,2,65,2
535567, Mladá Boleslav, Obec: Březina,239,"70,09",236,30,0,0,11,0,29,12,0,3,5,0,0,26,0,0,7,83,0,0,4,0,0,0,1,25,0
535583, Mladá Boleslav, Obec: Březno,472,"65,46",471,60,2,0,36,0,40,23,4,4,14,1,2,57,0,2,26,146,0,3,6,0,3,2,2,37,1
599514, Mladá Boleslav, Obec: Březovice,143,"59,58",143,19,0,0,18,0,16,10,1,1,0,1,0,10,0,0,2,42,1,2,6,0,0,0,0,14,0
535605, Mladá Boleslav, Obec: Bukovno,346,"61,90",338,27,0,0,21,0,36,28,7,4,0,0,0,27,0,0,13,130,0,0,3,1,6,4,0,28,3
570991, Mladá Boleslav, Obec: Ctiměřice,74,"74,75",74,12,1,0,3,0,3,3,1,0,0,0,0,10,0,0,3,31,0,0,0,0,0,2,0,4,1
535621, Mladá Boleslav, Obec: Čachovice,451,243,243,25,1,1,27,0,14,30,2,3,6,0,0,16,0,1,11,71,0,1,6,0,3,0,0,23,1
535621, Mladá Boleslav, Obec: Čachovice,245,124,124,11,1,0,10,2,8,19,1,7,0,0,0,9,0,0,4,35,0,1,2,0,0,0,0,14,0
535630, Mladá Boleslav, Obec: Čistá,368,"60,53",366,45,0,0,27,1,25,30,2,5,5,1,0,32,0,0,19,117,0,0,4,0,1,2,2,46,2
570818, Mladá Boleslav, Obec: Dalovice,120,"71,01",120,18,1,1,9,0,10,4,1,5,1,0,0,9,0,0,8,39,0,0,5,0,1,1,0,7,0
535656, Mladá Boleslav, Obec: Dlouhá Lhota,239,"72,87",235,37,0,0,12,0,17,19,5,0,4,0,0,19,0,0,11,78,0,0,4,0,2,1,0,26,0
535672, Mladá Boleslav, Obec: Dobrovice,579,381,381,37,1,0,36,3,15,19,5,4,3,0,1,37,0,0,12,149,0,2,12,0,2,3,0,36,0
535672, Mladá Boleslav, Obec: Dobrovice,929,576,576,81,4,0,57,0,23,37,15,6,6,1,2,58,1,0,14,216,0,2,7,0,0,0,2,43,1
535672, Mladá Boleslav, Obec: Dobrovice,200,147,147,10,0,0,3,0,8,8,4,5,1,0,0,9,0,0,3,85,0,0,0,0,0,0,0,11,0
535672, Mladá Boleslav, Obec: Dobrovice,113,77,77,12,0,0,15,0,3,3,2,5,0,0,0,6,0,0,0,21,0,0,1,0,0,0,0,8,0
535672, Mladá Boleslav, Obec: Dobrovice,92,58,58,6,0,0,5,0,3,2,1,1,0,0,0,11,0,0,1,18,0,0,2,0,0,1,0,7,0
535672, Mladá Boleslav, Obec: Dobrovice,124,81,81,2,1,0,5,0,4,9,0,0,0,0,0,9,0,0,5,30,1,1,5,0,0,0,0,9,0
535672, Mladá Boleslav, Obec: Dobrovice,186,125,125,9,0,0,17,0,8,7,5,1,0,0,0,10,0,0,6,52,0,0,1,0,0,0,0,6,1
535672, Mladá Boleslav, Obec: Dobrovice,141,97,97,14,0,0,4,0,5,8,0,0,1,0,0,12,0,0,1,42,0,0,2,0,1,0,0,7,0
535672, Mladá Boleslav, Obec: Dobrovice,266,172,172,18,0,0,14,0,8,18,3,1,2,0,0,20,0,0,2,60,0,3,7,0,1,0,0,14,0
571989, Mladá Boleslav, Obec: Dobšín,148,"69,81",146,14,0,0,9,0,14,9,1,5,0,0,0,16,0,0,3,50,0,2,4,0,2,0,0,16,1
535702, Mladá Boleslav, Obec: Dolní Bousov,829,506,505,41,0,1,35,0,37,30,2,12,5,0,0,60,1,0,9,198,0,4,7,0,3,0,0,53,3
535702, Mladá Boleslav, Obec: Dolní Bousov,804,543,543,53,1,3,44,1,42,39,8,9,7,0,1,58,0,0,15,198,0,1,17,0,2,3,0,41,0
535702, Mladá Boleslav, Obec: Dolní Bousov,158,99,99,8,0,0,2,1,11,5,1,2,0,0,0,12,0,0,4,41,0,0,0,1,2,0,0,9,0
535702, Mladá Boleslav, Obec: Dolní Bousov,158,89,89,10,0,0,7,0,5,5,0,3,1,0,0,12,0,0,1,39,0,1,2,0,0,0,0,3,0
535702, Mladá Boleslav, Obec: Dolní Bousov,103,52,52,9,0,0,3,0,2,6,0,1,1,0,0,4,0,0,3,18,0,0,4,0,0,0,0,0,0
535711, Mladá Boleslav, Obec: Dolní Krupá,96,"49,48",96,10,0,1,13,0,10,9,0,2,3,0,0,3,0,0,1,20,0,0,2,0,1,1,0,20,0
535729, Mladá Boleslav, Obec: Dolní Slivno,163,"59,27",163,21,2,0,8,1,23,12,0,1,0,0,0,18,0,0,1,57,0,0,3,0,2,0,0,14,0
570940, Mladá Boleslav, Obec: Dolní Stakory,152,"77,55",152,21,0,0,9,0,9,5,1,2,0,0,0,12,0,0,10,60,1,0,7,0,0,1,0,14,0
535745, Mladá Boleslav, Obec: Domousnice,130,"61,03",129,10,1,0,12,0,11,17,5,1,5,0,0,14,0,0,2,38,0,0,1,0,2,0,0,10,0
571067, Mladá Boleslav, Obec: Doubravička,70,"68,63",70,6,0,0,1,0,11,4,0,2,0,0,0,6,0,0,3,29,0,1,0,0,0,0,0,7,0
535818, Mladá Boleslav, Obec: Horky nad Jizerou,268,"63,81",267,32,1,0,24,0,11,12,4,5,2,0,0,30,0,1,4,103,0,1,3,1,3,1,0,29,0
535834, Mladá Boleslav, Obec: Horní Bukovina,132,"67,01",132,6,0,0,12,0,19,7,2,4,0,0,0,15,0,0,3,48,0,0,4,0,2,0,0,10,0
599531, Mladá Boleslav, Obec: Horní Slivno,126,"55,51",126,11,0,0,9,0,20,2,1,0,3,0,0,9,0,0,9,40,1,0,4,0,1,0,0,15,1
535869, Mladá Boleslav, Obec: Hrdlořezy,336,"64,99",335,55,0,0,27,0,22,32,8,4,6,0,0,19,0,1,8,92,0,0,8,0,0,2,0,49,2
565733, Mladá Boleslav, Obec: Hrušov,102,"63,35",102,3,0,0,11,1,6,16,0,3,2,0,0,9,0,0,2,29,0,0,3,0,3,0,0,14,0
599522, Mladá Boleslav, Obec: Husí Lhota,95,"78,51",95,10,0,0,5,0,10,5,1,1,0,0,1,9,0,0,3,34,0,1,3,0,0,0,0,12,0
565784, Mladá Boleslav, Obec: Charvatce,144,"67,92",143,19,1,0,6,0,6,15,3,1,0,0,0,17,0,0,5,45,0,0,4,3,0,0,0,18,0
535923, Mladá Boleslav, Obec: Chocnějovice,272,165,165,16,0,0,10,0,14,20,0,3,1,1,0,19,0,0,8,43,0,1,6,0,5,0,0,17,0
535923, Mladá Boleslav, Obec: Chocnějovice,67,44,44,6,0,0,6,0,7,3,0,0,0,0,0,8,0,0,2,8,0,0,0,0,1,0,0,2,0
535931, Mladá Boleslav, Obec: Chotětov,652,335,335,42,1,0,14,2,12,36,3,5,6,0,1,30,1,0,14,117,0,0,12,0,3,3,1,29,2
535931, Mladá Boleslav, Obec: Chotětov,149,85,85,6,0,0,2,0,8,2,2,0,0,2,0,11,0,0,2,33,0,0,2,0,1,0,0,13,1
571849, Mladá Boleslav, Obec: Chudíř,111,"68,52",111,10,0,0,13,0,7,3,2,1,2,0,1,9,0,0,2,39,0,0,5,1,0,1,2,13,0
535966, Mladá Boleslav, Obec: Jabkenice,225,"63,74",225,22,0,0,15,0,13,19,3,0,2,1,1,23,0,0,4,96,0,0,9,0,2,0,1,14,0
535974, Mladá Boleslav, Obec: Jivina,248,"68,51",247,26,0,0,34,0,23,24,5,6,3,0,0,22,0,0,5,65,0,1,4,0,1,2,2,21,3
566039, Mladá Boleslav, Obec: Jizerní Vtelno,197,"71,12",196,20,0,0,13,0,7,4,2,3,2,1,0,17,0,0,9,74,0,0,3,0,0,0,0,40,1
529613, Mladá Boleslav, Obec: Josefův Důl,170,"51,36",168,22,0,0,34,0,7,12,1,5,2,0,0,12,0,0,2,44,0,0,1,1,0,1,1,22,1
536008, Mladá Boleslav, Obec: Katusice,356,"56,51",354,22,0,0,16,0,29,41,6,5,1,1,0,39,0,0,5,145,0,0,7,0,1,0,0,34,2
536024, Mladá Boleslav, Obec: Klášter Hradiště nad Jizerou,434,"61,47",433,30,0,0,44,0,48,31,3,9,4,0,0,67,1,0,19,134,0,1,5,0,1,2,1,33,0
571075, Mladá Boleslav, Obec: Kluky,55,"83,33",54,7,0,0,4,0,10,3,1,2,0,0,0,6,0,0,3,16,0,0,0,0,0,0,0,2,0
536041, Mladá Boleslav, Obec: Kněžmost,1 137,749,748,100,2,1,35,0,69,37,10,2,6,1,2,95,2,2,33,276,1,1,10,0,2,4,1,52,1
536041, Mladá Boleslav, Obec: Kněžmost,174,131,131,6,0,0,9,0,12,2,0,0,1,0,0,10,0,0,3,55,0,0,5,0,2,0,1,25,0
536041, Mladá Boleslav, Obec: Kněžmost,82,45,45,2,0,0,8,0,6,3,0,1,1,0,0,3,0,0,2,14,0,0,0,0,0,0,0,5,0
536041, Mladá Boleslav, Obec: Kněžmost,202,109,109,11,0,0,7,0,10,13,3,2,1,0,0,20,1,0,2,26,0,0,0,0,0,1,0,11,0
571172, Mladá Boleslav, Obec: Kobylnice,87,"81,31",86,14,1,0,2,0,6,8,1,0,1,0,0,12,0,0,8,18,0,0,2,0,0,0,0,12,1
536067, Mladá Boleslav, Obec: Kochánky,244,"70,11",243,27,4,0,18,0,13,22,1,1,6,1,0,31,1,0,6,84,0,0,0,0,1,1,0,26,0
570974, Mladá Boleslav, Obec: Kolomuty,179,"69,38",177,36,0,0,15,0,17,18,2,0,1,0,0,12,0,0,12,48,1,1,6,0,1,0,0,6,1
599557, Mladá Boleslav, Obec: Koryta,53,"76,81",53,14,0,0,6,0,2,1,1,0,1,0,0,10,0,0,0,13,0,0,0,0,0,0,0,4,1
570826, Mladá Boleslav, Obec: Kosmonosy,1 500,1 083,1 078,155,1,0,53,0,71,69,21,11,12,2,0,105,0,1,77,351,0,1,29,0,8,2,1,97,2
570826, Mladá Boleslav, Obec: Kosmonosy,1 606,1 013,1 013,115,1,0,73,0,64,81,15,12,10,1,0,106,0,1,54,338,1,0,30,1,4,3,3,96,1
570826, Mladá Boleslav, Obec: Kosmonosy,310,224,224,35,1,0,5,0,15,15,0,2,6,0,2,12,0,0,5,87,0,0,21,0,2,0,1,14,0
536121, Mladá Boleslav, Obec: Kosořice,249,"65,01",249,40,0,0,14,1,14,21,3,0,4,0,1,30,0,0,8,80,0,3,5,0,0,0,2,23,0
566047, Mladá Boleslav, Obec: Košátky,102,"64,56",102,9,0,0,7,0,4,5,1,0,0,0,0,12,0,0,4,30,0,1,5,0,0,0,0,24,0
571971, Mladá Boleslav, Obec: Kováň,66,"58,93",66,8,0,0,3,0,4,9,0,0,2,0,0,2,0,0,0,25,0,0,0,0,0,0,0,13,0
572012, Mladá Boleslav, Obec: Kovanec,60,"55,56",60,10,0,0,4,0,5,3,0,0,0,0,0,4,0,0,0,20,0,1,1,1,0,0,2,9,0
536164, Mladá Boleslav, Obec: Krásná Ves,97,"63,40",97,10,0,0,4,0,3,12,0,1,2,0,0,4,1,0,5,44,0,0,4,0,1,0,0,6,0
536172, Mladá Boleslav, Obec: Krnsko,293,"69,27",293,51,0,0,7,1,17,28,4,7,3,1,0,33,0,0,11,84,0,1,6,0,1,0,0,38,0
536181, Mladá Boleslav, Obec: Kropáčova Vrutice,43,35,35,10,0,0,0,0,5,6,0,0,1,0,0,2,0,0,0,8,0,0,0,0,0,0,0,3,0
536181, Mladá Boleslav, Obec: Kropáčova Vrutice,196,112,112,8,0,0,4,0,7,3,1,3,3,0,1,13,0,0,4,42,0,0,0,0,1,0,0,22,0
536181, Mladá Boleslav, Obec: Kropáčova Vrutice,215,101,101,15,2,0,6,0,4,18,0,1,1,0,0,10,0,0,3,34,0,0,0,0,0,0,0,7,0
536181, Mladá Boleslav, Obec: Kropáčova Vrutice,185,104,104,5,0,0,8,0,9,9,0,0,2,0,0,8,0,0,3,45,0,0,2,0,0,0,0,13,0
536181, Mladá Boleslav, Obec: Kropáčova Vrutice,82,49,49,3,0,0,1,1,6,1,0,0,2,0,0,4,0,0,0,26,0,0,0,0,0,0,0,5,0
536202, Mladá Boleslav, Obec: Ledce,230,"73,72",230,17,0,0,10,0,16,28,2,4,3,0,0,33,0,0,5,86,0,0,5,0,0,0,0,21,0
536211, Mladá Boleslav, Obec: Lhotky,55,"51,89",55,2,0,0,5,0,3,1,3,1,0,0,0,2,0,0,2,26,0,0,0,0,0,0,0,10,0
565563, Mladá Boleslav, Obec: Lipník,148,"61,16",146,24,0,0,14,0,12,21,0,0,0,0,0,18,0,0,0,29,0,0,5,2,1,0,3,17,0
570770, Mladá Boleslav, Obec: Loukov,83,"55,33",83,12,0,0,11,0,10,5,0,0,1,0,0,7,0,0,3,22,0,0,1,0,0,0,0,11,0
536261, Mladá Boleslav, Obec: Loukovec,161,"67,08",159,40,0,0,15,0,15,8,0,0,0,1,0,13,0,0,11,41,0,1,4,0,2,1,0,6,1
536270, Mladá Boleslav, Obec: Luštěnice,824,482,482,36,1,0,28,1,24,54,3,5,10,1,0,44,0,0,15,190,0,3,4,0,3,3,0,54,0
536270, Mladá Boleslav, Obec: Luštěnice,86,55,55,6,0,0,3,0,4,6,0,0,0,0,0,3,0,1,1,15,0,1,0,0,0,0,0,15,0
536270, Mladá Boleslav, Obec: Luštěnice,708,346,346,44,2,1,18,0,33,15,5,4,6,0,0,48,0,0,16,109,0,1,5,0,1,0,0,34,1
565644, Mladá Boleslav, Obec: Mečeříž,243,"60,75",243,30,0,0,11,0,25,21,1,1,6,0,1,15,0,0,10,102,3,0,0,0,1,1,0,14,1
535419, Mladá Boleslav, Obec: Mladá Boleslav,1 708,416,416,81,1,0,18,0,19,17,10,5,12,2,1,57,0,0,44,77,0,3,10,0,2,0,1,53,0
535419, Mladá Boleslav, Obec: Mladá Boleslav,382,226,226,32,0,0,13,0,7,14,4,0,0,1,1,29,1,0,18,79,0,0,8,0,4,1,0,13,0
535419, Mladá Boleslav, Obec: Mladá Boleslav,867,592,587,85,2,0,52,0,26,41,11,5,15,0,2,63,1,1,42,155,1,1,19,0,3,0,1,60,1
535419, Mladá Boleslav, Obec: Mladá Boleslav,761,401,401,40,3,0,40,0,19,18,3,2,6,0,0,30,0,1,12,168,0,0,3,0,1,0,0,48,0
535419, Mladá Boleslav, Obec: Mladá Boleslav,782,528,527,57,0,0,38,0,39,38,7,2,4,0,1,39,0,1,37,185,0,1,18,0,2,2,0,52,1
535419, Mladá Boleslav, Obec: Mladá Boleslav,490,285,285,52,0,0,28,0,20,17,8,0,7,1,0,22,0,1,9,83,0,0,8,0,3,0,0,25,0
535419, Mladá Boleslav, Obec: Mladá Boleslav,420,274,274,50,2,0,32,2,5,16,2,2,4,0,0,22,0,0,10,99,0,0,8,0,3,0,0,16,0
535419, Mladá Boleslav, Obec: Mladá Boleslav,733,447,447,70,0,0,34,0,24,26,9,2,6,3,2,43,0,2,27,138,0,0,10,0,4,3,0,42,1
535419, Mladá Boleslav, Obec: Mladá Boleslav,997,622,619,73,0,0,38,0,39,31,14,6,12,0,0,78,0,0,34,199,0,0,24,0,4,2,0,62,1
535419, Mladá Boleslav, Obec: Mladá Boleslav,726,475,474,40,2,0,44,1,31,23,11,5,6,0,2,58,1,0,24,172,0,1,12,0,2,0,0,37,1
535419, Mladá Boleslav, Obec: Mladá Boleslav,985,581,581,61,0,2,49,0,35,42,9,5,10,0,0,58,0,0,18,210,0,2,11,0,4,0,0,62,0
535419, Mladá Boleslav, Obec: Mladá Boleslav,611,403,403,45,0,0,29,0,18,35,7,1,9,0,0,28,0,0,21,153,0,1,18,0,3,0,0,33,0
