Code,Location,District,Registered,Envelopes,Valid,Občanská demokratická strana,Řád národa - Vlastenecká unie,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Česká str.sociálně demokrat.,STAROSTOVÉ A NEZÁVISLÍ,Komunistická str.Čech a Moravy,Strana zelených,"ROZUMNÍ-stop migraci,diktát.EU",Strana svobodných občanů,Blok proti islam.-Obran.domova,Občanská demokratická aliance,Česká pirátská strana,Referendum o Evropské unii,TOP 09,ANO 2011,Dobrá volba 2016,SPR-Republ.str.Čsl. M.Sládka,Křesť.demokr.unie-Čs.str.lid.,Česká strana národně sociální,REALISTÉ,SPORTOVCI,Dělnic.str.sociální spravedl.,Svob.a př.dem.-T.Okamura (SPD),Strana Práv Občanů
565555, Litoměřice, Obec: Roudnice nad Labem,756,495,495,81,0,0,36,15,32,6,2,8,0,0,64,1,32,148,0,0,19,0,7,0,1,40,2
565555, Litoměřice, Obec: Roudnice nad Labem,872,571,571,67,2,0,41,23,67,6,4,9,0,0,48,0,28,178,1,0,19,1,1,0,2,70,2
565555, Litoměřice, Obec: Roudnice nad Labem,866,498,498,51,0,0,29,18,53,14,7,6,1,1,55,1,30,137,0,3,12,0,3,1,0,73,1
565555, Litoměřice, Obec: Roudnice nad Labem,826,461,461,50,1,0,37,13,48,11,2,9,1,0,58,2,24,134,2,2,7,0,1,1,1,49,4
565555, Litoměřice, Obec: Roudnice nad Labem,789,509,509,76,0,1,40,13,36,12,3,13,0,1,43,0,48,131,0,0,6,1,7,0,3,68,0
546721, Litoměřice, Obec: Sedlec,105,"61,40",105,10,0,1,9,3,12,2,3,3,0,0,9,1,0,36,0,1,0,0,2,1,0,11,1
565598, Litoměřice, Obec: Siřejovice,144,"61,80",142,12,0,0,17,4,21,0,0,4,0,1,8,0,2,59,0,0,2,0,0,0,1,11,0
565601, Litoměřice, Obec: Slatina,132,"60,83",129,16,1,1,7,3,19,1,2,1,0,0,10,0,4,44,0,0,4,0,0,0,1,14,1
565610, Litoměřice, Obec: Snědovice,388,200,200,23,0,0,11,2,19,3,5,4,0,0,17,1,9,71,0,2,4,0,1,0,0,26,1
565610, Litoměřice, Obec: Snědovice,265,135,135,4,0,0,7,7,19,2,2,0,1,0,10,0,10,55,0,3,0,0,1,0,2,12,0
546828, Litoměřice, Obec: Staňkovice,27,"65,85",27,12,0,0,1,1,0,1,0,0,0,2,5,0,1,2,0,0,0,0,0,0,0,2,0
565679, Litoměřice, Obec: Straškov-Vodochody,526,"62,84",521,74,1,2,25,21,85,6,6,7,0,2,31,2,26,150,0,2,13,0,3,0,2,61,2
565695, Litoměřice, Obec: Sulejovice,371,"64,08",367,23,0,1,15,9,45,5,4,5,1,0,34,2,13,166,0,1,5,0,0,2,2,34,0
565709, Litoměřice, Obec: Štětí,955,519,519,49,2,0,48,16,42,5,7,31,0,1,40,0,23,151,0,2,6,0,1,0,2,88,3
565709, Litoměřice, Obec: Štětí,1 280,529,529,43,0,0,41,11,55,8,5,17,2,2,26,1,15,187,2,2,6,0,2,0,2,94,2
565709, Litoměřice, Obec: Štětí,810,446,445,45,0,0,33,10,48,3,2,17,0,1,33,0,12,163,0,1,5,0,2,0,3,53,6
565709, Litoměřice, Obec: Štětí,1 069,554,554,66,2,0,47,14,58,8,3,9,0,0,32,3,7,199,0,0,2,0,5,1,3,90,2
565709, Litoměřice, Obec: Štětí,1 050,501,501,52,1,0,38,15,62,6,5,21,1,2,33,1,17,162,0,1,4,0,6,0,4,64,1
565709, Litoměřice, Obec: Štětí,811,480,480,42,1,0,49,13,46,5,2,30,0,3,58,0,19,125,3,3,6,1,0,0,2,68,2
565709, Litoměřice, Obec: Štětí,82,64,64,6,1,0,3,0,12,3,0,1,0,0,2,0,0,26,0,0,2,0,0,0,0,8,0
565709, Litoměřice, Obec: Štětí,144,90,90,13,0,0,5,3,13,1,2,1,0,0,11,0,1,21,0,0,0,0,0,0,0,19,0
565709, Litoměřice, Obec: Štětí,101,62,62,2,0,0,13,0,9,1,1,5,0,0,7,0,1,17,0,0,1,0,1,0,0,4,0
565709, Litoměřice, Obec: Štětí,242,139,139,18,0,0,11,0,24,0,0,6,0,1,14,0,3,37,0,2,1,0,0,0,0,19,0
565709, Litoměřice, Obec: Štětí,245,136,136,9,0,0,11,6,22,2,0,1,0,0,5,0,7,53,0,0,0,0,0,0,0,18,0
565709, Litoměřice, Obec: Štětí,169,98,98,7,5,0,4,3,14,4,3,2,0,0,5,0,1,36,0,0,0,0,0,0,0,13,0
565717, Litoměřice, Obec: Terezín,736,433,433,49,3,1,31,14,69,8,5,2,0,1,41,1,18,108,0,4,9,0,2,2,4,57,0
565717, Litoměřice, Obec: Terezín,824,413,413,52,3,0,37,13,57,10,1,6,1,1,34,0,22,76,2,2,37,1,2,0,1,51,2
565717, Litoměřice, Obec: Terezín,264,172,172,5,0,0,13,4,19,2,2,5,0,1,21,0,1,83,0,1,0,0,1,1,1,11,1
565717, Litoměřice, Obec: Terezín,438,290,290,25,0,0,9,10,28,2,0,1,2,0,26,0,9,116,0,1,20,0,0,0,0,39,2
565717, Litoměřice, Obec: Terezín,115,77,77,13,0,0,1,3,6,0,0,1,0,0,9,0,11,20,0,1,3,0,0,0,0,8,1
565741, Litoměřice, Obec: Travčice,331,"65,03",330,68,2,0,19,12,29,3,4,0,1,0,21,0,10,98,2,2,8,0,2,3,1,44,1
542407, Litoměřice, Obec: Trnovany,215,"72,88",214,31,3,1,6,9,30,5,1,3,0,0,20,0,7,75,0,0,4,0,0,0,0,18,1
565768, Litoměřice, Obec: Třebenice,629,367,367,45,0,0,16,21,48,1,5,3,3,2,20,0,12,149,0,1,3,1,4,0,3,28,0
565768, Litoměřice, Obec: Třebenice,679,437,437,47,0,1,16,16,45,2,3,7,0,1,37,2,16,163,0,2,21,0,2,1,3,51,0
565768, Litoměřice, Obec: Třebenice,163,108,108,8,0,0,6,4,19,1,1,0,1,0,13,0,4,33,0,2,1,0,0,0,0,15,0
565776, Litoměřice, Obec: Třebívlice,605,363,363,25,1,0,15,20,45,2,2,9,0,1,24,0,10,156,0,1,3,0,5,3,6,29,3
565776, Litoměřice, Obec: Třebívlice,97,72,72,5,0,0,2,3,4,0,1,0,0,0,5,1,1,42,0,0,0,0,0,0,1,7,0
565792, Litoměřice, Obec: Třebušín,263,"55,96",258,15,0,0,9,20,27,6,2,9,1,1,34,0,7,79,1,1,10,0,2,1,1,32,0
565806, Litoměřice, Obec: Úpohlavy,147,"71,01",147,16,0,0,5,10,11,4,0,2,1,0,15,0,3,55,0,2,2,0,0,0,4,17,0
565814, Litoměřice, Obec: Úštěk,835,406,406,37,0,0,16,36,47,8,6,7,1,0,38,0,19,118,0,0,7,1,3,0,1,57,1
565814, Litoměřice, Obec: Úštěk,689,440,440,44,1,0,29,40,77,7,8,4,4,0,34,0,12,115,2,4,4,0,1,1,1,48,2
565814, Litoměřice, Obec: Úštěk,152,93,93,9,0,0,3,4,16,0,2,2,0,0,10,0,2,35,0,0,2,0,0,0,0,8,0
565814, Litoměřice, Obec: Úštěk,189,116,116,7,0,0,4,8,14,0,1,1,0,0,7,0,6,47,1,1,1,0,0,0,1,16,1
565814, Litoměřice, Obec: Úštěk,130,73,73,3,0,0,7,2,12,0,0,0,0,0,2,0,7,22,0,0,0,0,0,0,1,17,0
565814, Litoměřice, Obec: Úštěk,116,69,69,2,0,0,2,1,14,1,3,0,0,0,7,0,0,24,0,1,0,1,0,1,1,10,0
565814, Litoměřice, Obec: Úštěk,145,93,93,13,1,0,3,7,12,2,2,1,0,0,6,0,2,20,1,0,0,0,0,0,2,21,0
565831, Litoměřice, Obec: Vědomice,505,"72,56",502,91,0,0,26,17,25,8,3,10,1,0,56,4,43,150,2,2,17,0,1,2,3,41,0
565849, Litoměřice, Obec: Velemín,503,269,269,31,0,0,8,16,32,2,1,4,1,0,20,0,3,124,0,0,5,0,0,0,0,21,0
565849, Litoměřice, Obec: Velemín,256,166,166,20,0,0,9,7,35,6,2,3,2,0,8,0,4,53,0,0,1,0,1,0,0,11,2
565849, Litoměřice, Obec: Velemín,160,102,102,10,1,2,10,11,14,1,2,0,0,0,7,0,2,33,0,0,0,0,0,1,0,6,0
565849, Litoměřice, Obec: Velemín,87,45,45,10,0,1,7,4,2,0,0,3,0,0,3,0,1,9,0,1,0,0,1,0,0,3,0
565849, Litoměřice, Obec: Velemín,78,52,52,9,0,0,7,0,10,0,1,0,0,0,2,0,4,17,0,0,0,0,0,0,0,1,0
565849, Litoměřice, Obec: Velemín,86,61,61,7,0,0,5,3,13,0,0,1,0,0,4,0,0,21,0,1,0,0,0,0,0,5,1
565849, Litoměřice, Obec: Velemín,100,59,59,7,0,0,2,3,8,0,1,1,0,0,7,0,0,20,0,1,2,0,0,0,0,7,0
565857, Litoměřice, Obec: Velké Žernoseky,243,"62,31",236,23,0,0,14,18,22,9,5,1,0,1,21,0,1,94,0,0,3,0,4,0,2,17,1
565865, Litoměřice, Obec: Vchynice,162,"64,03",161,8,0,0,8,16,16,3,1,0,0,0,15,0,6,60,0,0,9,0,0,0,0,19,0
565873, Litoměřice, Obec: Vlastislav,78,"55,32",78,12,0,1,8,4,7,1,0,0,0,0,5,0,5,24,0,0,1,0,0,0,0,9,1
565881, Litoměřice, Obec: Vražkov,200,"60,24",200,21,1,0,20,4,34,3,0,4,0,0,18,0,7,61,0,0,1,0,1,1,1,22,1
565890, Litoměřice, Obec: Vrbice,248,"61,23",248,22,0,0,25,13,36,1,1,2,1,1,20,0,12,68,0,3,6,0,4,0,3,30,0
565903, Litoměřice, Obec: Vrbičany,130,"49,62",130,4,0,0,2,1,18,2,2,1,1,0,8,0,2,80,0,0,0,0,0,0,0,9,0
565911, Litoměřice, Obec: Vrutice,130,"52,00",129,16,0,0,3,3,27,0,0,4,1,0,7,1,3,38,0,1,5,0,2,0,2,16,0
542482, Litoměřice, Obec: Záluží,99,"71,22",99,15,1,0,5,7,2,0,0,2,0,0,10,0,7,32,0,1,3,0,0,0,0,14,0
565938, Litoměřice, Obec: Žabovřesky nad Ohří,141,"70,15",140,20,2,0,12,6,15,2,0,4,0,0,13,0,7,46,0,0,0,0,1,0,0,12,0
565946, Litoměřice, Obec: Žalhostice,265,"65,92",264,25,0,0,8,9,30,5,3,0,0,0,15,0,9,120,0,0,1,0,0,0,0,39,0
565954, Litoměřice, Obec: Židovice,187,"63,39",186,38,0,0,8,7,16,4,1,0,0,0,10,0,6,68,0,0,0,0,0,0,0,27,1
565962, Litoměřice, Obec: Žitenice,659,424,424,46,1,1,21,16,39,6,4,3,0,0,50,0,22,130,0,4,8,2,1,0,0,67,1
565962, Litoměřice, Obec: Žitenice,343,241,241,34,0,1,10,16,24,1,1,6,0,0,29,0,5,82,1,0,4,0,2,1,0,21,0
565962, Litoměřice, Obec: Žitenice,233,104,104,11,0,0,5,3,12,2,2,4,0,0,10,0,5,24,0,0,3,0,0,0,1,20,0
565997, Louny, Obec: Bitozeves,167,"48,69",165,10,0,0,8,3,25,3,0,0,0,0,14,0,2,74,1,0,4,0,0,0,1,19,1
566004, Louny, Obec: Blatno,254,"55,82",252,14,0,0,15,7,64,2,4,4,1,0,13,0,6,75,0,0,6,0,0,0,6,33,2
566012, Louny, Obec: Blažim,99,"51,56",99,15,0,0,10,3,8,2,4,6,0,0,6,0,9,20,0,0,0,0,0,0,0,14,2
566021, Louny, Obec: Blšany,381,201,201,16,0,0,21,6,15,2,0,2,1,0,10,0,5,99,0,0,2,1,0,1,1,18,1
566021, Louny, Obec: Blšany,137,77,77,4,0,0,2,0,11,0,0,0,0,0,5,0,0,43,0,1,1,0,0,0,0,9,1
566021, Louny, Obec: Blšany,101,58,58,6,0,0,5,0,4,0,0,0,0,0,8,0,1,28,0,0,0,0,0,0,0,5,0
566021, Louny, Obec: Blšany,57,43,43,1,0,0,12,0,8,1,0,1,0,0,1,0,0,17,0,0,0,0,0,0,0,2,0
566021, Louny, Obec: Blšany,121,71,71,1,0,0,0,1,8,0,4,0,0,0,11,0,0,37,0,0,1,1,0,0,0,7,0
542547, Louny, Obec: Blšany u Loun,155,"61,75",155,19,0,0,10,5,16,1,1,4,1,0,8,0,14,54,0,1,0,0,1,0,0,19,1
546895, Louny, Obec: Brodec,55,"74,32",55,3,0,0,4,2,11,0,0,0,0,0,8,0,0,25,0,0,0,0,0,0,1,1,0
566063, Louny, Obec: Břvany,110,"42,31",110,1,0,0,5,0,13,1,3,6,0,0,3,0,1,52,0,3,0,0,0,0,1,21,0
542571, Louny, Obec: Cítoliby,524,"60,58",520,123,1,0,33,5,40,7,1,2,1,2,46,0,22,166,0,2,9,0,1,1,1,56,1
530581, Louny, Obec: Čeradice,138,"58,23",138,16,0,0,6,4,21,0,0,2,1,0,12,1,4,42,0,1,4,0,1,1,2,20,0
542628, Louny, Obec: Černčice,643,"60,09",643,43,3,2,48,21,91,6,6,5,1,1,36,1,28,240,0,2,17,0,3,2,3,84,0
566128, Louny, Obec: Deštnice,79,"52,32",79,2,1,0,7,1,7,1,0,0,0,0,5,0,1,35,0,0,2,0,0,0,0,17,0
546861, Louny, Obec: Dobroměřice,726,"66,48",721,56,0,0,37,17,127,10,14,9,0,0,57,0,33,253,0,5,9,0,6,0,1,83,4
566152, Louny, Obec: Domoušice,381,180,180,30,0,1,16,3,15,4,3,1,1,1,6,0,3,62,0,0,2,0,0,0,0,28,1
566152, Louny, Obec: Domoušice,146,83,83,2,1,0,10,4,12,2,0,0,0,3,5,0,2,30,0,0,2,0,0,0,0,10,0
566187, Louny, Obec: Holedeč,381,246,244,19,0,0,13,5,24,1,4,0,0,0,15,0,7,100,0,1,3,0,1,0,0,48,1
566187, Louny, Obec: Holedeč,107,65,65,2,0,0,3,3,8,1,1,0,0,0,5,0,1,27,0,0,0,0,0,0,0,12,1
566195, Louny, Obec: Hříškov,278,161,161,11,0,0,31,7,18,3,0,1,0,0,13,0,5,52,0,0,2,0,4,0,2,9,0
566195, Louny, Obec: Hříškov,53,32,32,0,0,0,3,1,7,0,0,1,0,0,4,0,0,10,0,0,1,0,0,0,0,5,0
566217, Louny, Obec: Hřivice,317,158,158,14,0,0,17,10,14,2,0,1,0,2,9,0,5,60,1,1,4,0,4,0,0,14,0
566217, Louny, Obec: Hřivice,148,93,93,5,0,0,4,4,15,4,1,2,0,0,15,0,0,32,0,1,1,0,0,1,1,7,0
566217, Louny, Obec: Hřivice,51,39,39,4,0,0,1,0,2,0,2,0,0,0,1,0,3,20,0,0,1,0,0,0,0,5,0
566233, Louny, Obec: Chlumčany,291,"64,10",290,34,0,0,14,4,29,6,4,1,1,0,14,0,23,111,0,1,6,0,2,0,1,36,3
566241, Louny, Obec: Chožov,204,"46,90",203,15,0,0,18,5,25,3,3,1,0,2,21,0,5,79,0,0,0,0,0,0,2,24,0
546429, Louny, Obec: Chraberce,68,"68,00",68,10,0,0,2,4,10,0,7,0,1,0,2,0,0,21,0,0,2,0,0,1,1,7,0
546011, Louny, Obec: Jimlín,353,216,216,14,0,0,15,6,20,4,2,1,1,0,14,0,8,88,0,1,5,0,4,0,0,32,0
546011, Louny, Obec: Jimlín,332,169,169,9,0,0,14,6,30,3,2,0,0,0,13,0,3,59,0,0,0,0,0,0,3,27,0
566284, Louny, Obec: Koštice,472,277,277,22,0,0,25,4,53,3,3,2,0,0,15,0,8,101,0,0,9,0,1,0,0,26,2
566284, Louny, Obec: Koštice,41,32,32,3,0,0,6,0,3,1,1,0,0,0,3,0,4,8,0,1,0,0,0,0,1,1,0
530557, Louny, Obec: Kozly,73,"60,83",73,6,0,0,4,1,4,0,0,0,0,0,6,0,3,31,0,0,0,0,0,0,8,9,1
566306, Louny, Obec: Krásný Dvůr,318,"57,19",316,29,0,0,21,7,46,8,2,4,0,0,25,0,8,115,0,1,5,0,1,0,0,39,5
566314, Louny, Obec: Kryry,773,394,394,22,0,0,15,12,55,3,5,3,1,1,23,0,8,147,0,2,6,0,1,0,1,88,0
566314, Louny, Obec: Kryry,772,463,463,35,1,0,27,9,67,2,6,5,0,0,26,1,11,167,0,1,8,1,0,0,0,90,2
566314, Louny, Obec: Kryry,149,84,84,5,0,0,4,2,21,0,2,0,0,0,2,0,0,30,0,0,1,0,0,0,0,16,1
566314, Louny, Obec: Kryry,118,80,79,8,0,0,8,0,7,2,1,0,1,0,11,0,0,31,0,0,0,0,0,0,4,6,0
566314, Louny, Obec: Kryry,92,44,44,1,0,0,4,3,6,0,0,1,0,0,8,0,1,15,0,0,2,0,1,0,0,2,0
566322, Louny, Obec: Lenešice,639,"55,91",638,86,1,0,35,19,58,6,5,4,1,0,43,1,29,259,0,3,14,0,3,0,8,61,2
566349, Louny, Obec: Libčeves,400,"54,64",398,46,1,0,37,13,48,3,5,0,0,0,32,1,6,120,0,1,4,0,1,1,18,59,2
566357, Louny, Obec: Liběšice,289,181,181,14,0,0,5,3,20,1,0,3,0,0,7,1,7,87,0,0,3,0,1,0,1,27,0
566357, Louny, Obec: Liběšice,111,85,85,5,0,0,3,4,9,2,0,3,0,0,1,0,2,40,0,0,2,0,0,0,0,12,2
566357, Louny, Obec: Liběšice,124,74,74,3,0,0,0,0,7,0,0,0,0,0,2,0,4,45,0,0,6,0,0,0,0,7,0
566357, Louny, Obec: Liběšice,83,55,55,2,0,0,1,0,3,0,2,2,0,0,0,0,0,34,0,0,1,0,2,0,0,8,0
530590, Louny, Obec: Libočany,256,"59,26",254,11,0,1,14,3,28,0,5,3,0,0,14,0,6,109,0,2,2,0,1,0,2,52,1
566381, Louny, Obec: Libořice,151,"53,36",151,6,0,0,6,2,30,0,4,2,0,0,9,0,1,68,0,0,3,0,1,0,0,18,1
566403, Louny, Obec: Lipno,237,119,119,6,0,0,5,3,10,0,1,1,1,0,10,0,1,56,0,0,0,0,1,1,2,19,1
566403, Louny, Obec: Lipno,135,80,80,4,0,0,23,2,8,0,0,0,0,0,8,0,2,23,0,0,1,0,2,1,0,5,1
566403, Louny, Obec: Lipno,53,26,26,2,0,0,1,0,4,0,0,0,1,0,3,0,0,10,0,2,0,0,0,0,0,3,0
566411, Louny, Obec: Lišany,96,"75,59",96,1,0,0,4,1,13,0,0,0,0,0,2,0,1,58,0,2,0,0,0,0,0,14,0
546879, Louny, Obec: Líšťany,246,"64,91",245,20,0,0,26,5,27,0,0,1,0,0,16,2,3,119,0,2,2,0,1,1,0,18,2
565971, Louny, Obec: Louny,593,321,321,23,0,0,29,14,34,10,1,1,0,3,24,1,12,121,0,0,15,0,0,2,0,28,0
565971, Louny, Obec: Louny,679,405,405,37,1,0,26,13,38,10,3,6,0,1,22,0,26,157,0,2,14,0,3,0,1,34,2
565971, Louny, Obec: Louny,785,481,481,70,0,0,23,14,34,8,6,4,0,2,33,0,28,191,0,1,26,0,4,1,0,31,1
565971, Louny, Obec: Louny,713,423,423,34,0,1,34,18,49,4,1,5,0,0,47,2,23,128,1,1,12,0,6,1,0,50,2
565971, Louny, Obec: Louny,775,431,431,26,1,0,46,10,57,5,3,3,0,3,34,0,20,156,0,0,5,0,5,1,1,51,1
565971, Louny, Obec: Louny,637,366,366,22,1,0,25,11,42,2,0,6,0,0,19,0,24,140,0,0,18,0,1,0,2,52,0
565971, Louny, Obec: Louny,718,370,370,19,0,1,32,7,50,2,4,1,0,1,28,0,14,143,0,1,8,0,1,0,0,53,1
565971, Louny, Obec: Louny,640,323,323,23,0,1,32,13,41,2,3,1,1,0,29,0,18,97,1,0,11,0,2,0,1,45,2
565971, Louny, Obec: Louny,1 147,306,306,71,1,0,22,9,20,7,2,0,2,0,24,0,29,56,0,3,18,0,0,0,1,39,0
565971, Louny, Obec: Louny,897,447,446,57,0,0,39,10,53,14,4,6,0,1,34,1,24,123,1,2,11,0,6,2,6,51,0
565971, Louny, Obec: Louny,667,401,401,50,0,0,28,13,41,6,2,3,1,2,23,0,25,146,1,0,16,1,2,0,0,39,0
565971, Louny, Obec: Louny,759,481,481,64,2,0,45,19,28,9,1,9,1,0,45,2,24,155,0,1,20,0,3,0,1,51,0
565971, Louny, Obec: Louny,767,472,472,48,1,0,42,21,72,3,2,3,1,0,35,1,33,140,0,2,13,0,5,2,2,42,2
565971, Louny, Obec: Louny,870,524,524,74,2,0,53,13,56,18,1,4,0,1,41,1,40,160,0,0,18,0,0,0,3,39,0
565971, Louny, Obec: Louny,930,566,561,44,1,0,42,12,72,16,5,9,0,0,53,1,35,191,0,0,15,1,2,0,0,55,1
565971, Louny, Obec: Louny,754,547,547,101,0,0,32,28,24,11,1,4,0,1,28,0,57,188,0,3,18,0,4,0,3,42,2
565971, Louny, Obec: Louny,616,289,289,40,1,0,20,6,24,2,5,1,0,0,31,0,23,94,0,0,7,0,1,0,0,28,2
565971, Louny, Obec: Louny,777,437,437,30,0,0,27,12,57,9,2,3,0,0,40,0,20,166,0,1,6,0,0,2,2,54,1
565971, Louny, Obec: Louny,872,415,415,45,0,0,23,8,46,5,1,5,3,0,41,0,44,141,1,0,9,0,2,0,0,38,1
565971, Louny, Obec: Louny,100,62,62,5,0,0,2,3,8,1,1,4,0,0,3,0,1,25,0,0,1,0,0,0,0,8,0
565971, Louny, Obec: Louny,76,44,44,8,0,0,0,0,4,0,0,0,0,0,1,0,2,16,0,0,0,0,0,0,0,12,0
565971, Louny, Obec: Louny,754,547,547,101,0,0,32,28,24,11,1,4,0,1,28,0,57,188,0,3,18,0,4,0,3,42,2
565971, Louny, Obec: Louny,616,289,289,40,1,0,20,6,24,2,5,1,0,0,31,0,23,94,0,0,7,0,1,0,0,28,2
565971, Louny, Obec: Louny,777,437,437,30,0,0,27,12,57,9,2,3,0,0,40,0,20,166,0,1,6,0,0,2,2,54,1
565971, Louny, Obec: Louny,872,415,415,45,0,0,23,8,46,5,1,5,3,0,41,0,44,141,1,0,9,0,2,0,0,38,1
565971, Louny, Obec: Louny,100,62,62,5,0,0,2,3,8,1,1,4,0,0,3,0,1,25,0,0,1,0,0,0,0,8,0
565971, Louny, Obec: Louny,76,44,44,8,0,0,0,0,4,0,0,0,0,0,1,0,2,16,0,0,0,0,0,0,0,12,0
566438, Louny, Obec: Lubenec,1 097,628,628,28,2,0,37,9,132,4,4,3,1,0,39,2,19,259,1,2,8,0,5,0,2,68,1
566438, Louny, Obec: Lubenec,87,42,42,4,0,0,6,0,4,0,0,1,0,0,4,0,0,20,0,0,0,0,0,0,0,3,0
566454, Louny, Obec: Měcholupy,453,218,218,21,0,0,18,8,31,3,2,1,1,0,15,1,3,68,0,0,4,0,0,1,0,41,0
566454, Louny, Obec: Měcholupy,175,98,98,5,0,0,2,6,18,0,0,0,1,0,9,0,1,43,0,2,1,0,0,0,0,10,0
566454, Louny, Obec: Měcholupy,190,101,101,4,0,0,8,4,17,0,0,3,0,0,10,0,5,37,0,0,4,0,0,0,0,9,0
566501, Louny, Obec: Nepomyšl,156,"48,75",156,17,0,0,8,2,17,2,2,0,0,0,12,0,4,67,0,0,0,0,0,0,1,24,0
542636, Louny, Obec: Nová Ves,55,"59,78",55,1,0,0,4,2,14,0,1,0,0,0,0,0,3,24,0,1,0,0,1,0,0,3,1
566519, Louny, Obec: Nové Sedlo,734,289,286,20,3,1,15,6,34,7,3,9,1,0,23,3,1,105,1,3,2,1,0,0,1,35,5
566519, Louny, Obec: Nové Sedlo,101,48,48,2,0,0,2,2,6,0,0,0,0,0,3,0,0,17,0,0,0,0,0,0,0,16,0
542580, Louny, Obec: Obora,244,"73,49",243,20,0,1,11,1,15,6,1,6,2,1,18,0,18,102,0,1,6,0,0,0,2,31,1
566527, Louny, Obec: Očihov,168,"54,90",164,6,2,0,6,5,13,3,3,0,0,0,5,1,4,93,0,0,0,0,0,0,0,22,1
542555, Louny, Obec: Opočno,76,"67,86",76,7,1,0,7,2,9,0,4,0,0,0,6,0,3,29,0,0,1,0,1,0,1,5,0
566535, Louny, Obec: Panenský Týnec,219,"61,86",218,28,1,0,17,21,26,2,0,1,0,0,19,1,15,60,0,0,5,1,1,0,2,18,0
566551, Louny, Obec: Peruc,745,409,409,59,0,0,28,11,55,6,1,8,1,1,37,0,19,121,1,2,11,0,0,0,5,41,0
566551, Louny, Obec: Peruc,143,96,96,7,0,0,7,3,15,0,0,1,0,0,6,0,9,36,0,4,1,0,0,0,1,5,1
566551, Louny, Obec: Peruc,181,98,98,16,0,0,6,4,7,2,0,1,0,0,10,0,4,42,1,0,0,0,4,0,0,1,0
566551, Louny, Obec: Peruc,167,100,100,9,1,0,7,0,19,1,0,0,0,0,7,0,6,33,0,0,2,0,0,0,0,9,2
566551, Louny, Obec: Peruc,167,101,101,9,0,0,5,1,12,0,1,5,0,0,6,0,3,46,1,1,1,0,0,0,0,8,0
566551, Louny, Obec: Peruc,178,131,131,12,0,0,11,0,16,0,1,2,0,2,12,0,6,54,0,0,1,0,0,0,1,12,0
566551, Louny, Obec: Peruc,279,157,157,13,0,0,12,7,14,3,5,0,0,0,20,0,8,47,0,0,0,0,2,0,0,21,2
566560, Louny, Obec: Petrohrad,285,"53,37",281,20,0,0,18,7,36,1,1,2,1,0,15,0,2,99,0,3,5,0,3,0,0,66,2
566578, Louny, Obec: Pnětluky,193,121,120,14,0,0,8,2,19,1,3,0,1,0,5,0,6,49,0,0,3,0,1,1,1,5,0
566578, Louny, Obec: Pnětluky,100,60,60,2,0,0,3,1,13,1,1,0,0,1,5,0,0,20,0,0,0,0,0,0,0,11,1
566586, Louny, Obec: Počedělice,114,79,79,9,0,0,8,3,9,0,2,0,0,0,3,0,5,30,0,0,2,0,0,0,1,7,0
566586, Louny, Obec: Počedělice,76,45,45,4,1,0,3,1,7,0,0,0,0,0,2,0,0,19,0,0,0,0,0,0,0,7,1
566586, Louny, Obec: Počedělice,65,34,34,3,0,0,1,0,3,0,2,0,0,0,4,0,3,14,0,0,2,0,0,1,0,1,0
566608, Louny, Obec: Podbořanský Rohozec,87,"67,44",86,5,0,0,8,2,11,1,3,3,0,0,3,0,1,39,0,0,0,0,0,0,0,10,0
566616, Louny, Obec: Podbořany,819,511,510,53,0,0,40,13,47,4,2,9,2,0,38,0,15,188,1,1,21,0,6,1,0,65,1
566616, Louny, Obec: Podbořany,755,362,362,26,2,0,20,3,44,3,2,5,0,0,28,0,12,127,1,0,9,0,1,1,2,70,2
566616, Louny, Obec: Podbořany,1 092,484,484,38,0,0,36,11,70,7,4,3,0,0,18,0,12,197,1,4,9,3,0,2,2,63,4
566616, Louny, Obec: Podbořany,665,329,329,16,0,0,41,5,43,2,3,5,1,0,17,0,6,133,0,3,6,1,1,0,1,42,2
566616, Louny, Obec: Podbořany,638,329,328,25,0,0,23,6,55,3,1,6,0,0,27,2,6,139,1,0,3,0,1,3,0,27,0
566616, Louny, Obec: Podbořany,422,243,243,11,2,0,22,6,25,2,2,2,0,0,17,0,11,98,1,3,5,0,1,0,2,31,0
566616, Louny, Obec: Podbořany,286,133,133,4,0,0,7,1,22,1,1,2,0,0,2,0,1,56,0,1,5,0,0,0,2,23,1
566616, Louny, Obec: Podbořany,196,78,78,4,0,0,4,0,23,0,0,1,1,0,6,0,2,23,0,1,0,0,0,0,0,11,2
566616, Louny, Obec: Podbořany,109,41,41,2,0,0,7,0,1,0,1,4,0,0,1,0,0,14,0,0,0,0,0,0,1,9,0
566624, Louny, Obec: Postoloprty,672,343,343,20,0,0,31,8,33,2,8,4,0,0,16,0,8,154,0,2,5,0,3,0,2,43,3
566624, Louny, Obec: Postoloprty,1 128,545,545,40,3,0,32,14,40,6,4,6,0,1,44,1,13,262,0,0,8,0,2,0,2,56,1
566624, Louny, Obec: Postoloprty,1 090,383,383,23,1,0,29,10,36,5,3,3,1,0,28,1,2,182,0,2,1,0,2,0,0,50,1
566624, Louny, Obec: Postoloprty,41,20,20,0,0,0,4,0,1,0,0,0,0,0,4,0,0,7,0,1,0,0,0,0,0,3,0
