Code,Location,District,Registered,Envelopes,Valid,Občanská demokratická strana,Řád národa - Vlastenecká unie,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Česká str.sociálně demokrat.,Radostné Česko,STAROSTOVÉ A NEZÁVISLÍ,Komunistická str.Čech a Moravy,Strana zelených,"ROZUMNÍ-stop migraci,diktát.EU",Strana svobodných občanů,Blok proti islam.-Obran.domova,Občanská demokratická aliance,Česká pirátská strana,Referendum o Evropské unii,TOP 09,ANO 2011,Dobrá volba 2016,SPR-Republ.str.Čsl. M.Sládka,Křesť.demokr.unie-Čs.str.lid.,REALISTÉ,SPORTOVCI,Dělnic.str.sociální spravedl.,Svob.a př.dem.-T.Okamura (SPD),Strana Práv Občanů
585149, Zlín, Obec: Březůvky,359,"63,32",356,23,3,0,18,0,16,19,3,3,4,0,0,36,2,8,102,0,0,41,0,2,0,74,2
585157, Zlín, Obec: Dešná,103,"62,42",103,2,0,0,6,0,16,7,0,0,5,0,0,4,0,1,32,0,0,19,1,0,0,10,0
585165, Zlín, Obec: Dobrkovice,143,"66,51",143,11,1,0,20,0,4,7,0,5,3,0,0,3,0,0,38,0,1,29,1,0,0,20,0
585173, Zlín, Obec: Dolní Lhota,354,"70,24",353,21,1,0,17,0,20,15,2,2,1,2,0,23,0,3,84,0,3,125,2,0,1,27,4
585181, Zlín, Obec: Doubravy,271,"62,16",270,38,2,0,19,0,26,10,5,0,0,0,1,22,0,10,77,0,0,15,0,0,0,43,2
585190, Zlín, Obec: Drnovice,217,"65,96",216,5,0,0,15,0,24,6,2,5,0,0,0,15,0,5,51,0,0,73,2,0,0,13,0
585203, Zlín, Obec: Držková,194,"64,88",194,14,1,0,15,1,13,10,0,1,1,0,0,13,1,3,72,0,0,22,0,0,0,27,0
585211, Zlín, Obec: Fryšták,1 202,754,751,94,1,0,57,0,32,28,11,1,10,0,1,40,0,32,213,0,3,110,2,0,0,109,5
585211, Zlín, Obec: Fryšták,331,219,219,36,0,0,16,0,7,4,4,1,3,0,0,26,0,16,55,0,0,16,1,3,0,26,3
585211, Zlín, Obec: Fryšták,1 097,737,736,102,2,0,34,0,45,36,13,6,28,1,1,50,0,17,188,0,0,102,1,0,0,94,6
585211, Zlín, Obec: Fryšták,277,177,177,27,0,0,20,0,13,8,0,0,2,0,0,4,0,11,51,0,0,15,1,0,0,22,1
585211, Zlín, Obec: Fryšták,130,85,85,8,0,0,6,0,4,4,0,0,3,0,1,5,0,0,29,0,0,16,0,0,0,9,0
585220, Zlín, Obec: Halenkovice,887,"59,05",886,49,5,1,47,3,51,97,9,5,10,1,2,70,2,21,316,0,2,61,4,0,1,124,5
585238, Zlín, Obec: Haluzice,46,"65,71",46,0,0,0,5,0,1,5,0,0,1,0,0,3,0,1,13,0,0,5,0,0,0,12,0
585246, Zlín, Obec: Horní Lhota,315,"68,93",315,35,0,0,21,0,20,23,2,2,1,0,0,33,0,19,68,1,0,65,0,1,0,24,0
585254, Zlín, Obec: Hostišová,238,"61,66",236,14,1,1,6,0,20,15,0,1,2,0,0,17,0,6,57,0,0,41,3,2,1,43,6
585262, Zlín, Obec: Hrobice,218,"57,22",217,24,3,0,21,1,18,11,2,4,1,1,0,10,0,2,49,0,0,40,0,1,0,28,1
585271, Zlín, Obec: Hřivínův Újezd,283,"62,61",283,16,0,0,20,0,17,25,1,0,1,0,0,14,0,4,92,1,0,38,0,0,0,52,2
585289, Zlín, Obec: Hvozdná,713,"70,18",707,78,1,1,60,0,42,33,8,2,9,0,0,76,1,20,158,0,2,116,8,3,1,85,3
585301, Zlín, Obec: Jasenná,494,"64,91",493,54,1,0,28,1,41,36,6,4,16,0,1,38,0,16,130,0,2,33,4,1,2,76,3
585319, Zlín, Obec: Jestřabí,115,"49,57",115,7,1,0,15,0,8,13,0,4,1,0,0,6,0,2,22,0,0,28,0,0,1,5,2
585327, Zlín, Obec: Kaňovice,144,"64,00",143,3,0,0,8,0,4,25,2,1,2,0,0,13,0,0,27,0,2,19,1,0,0,34,2
587052, Zlín, Obec: Karlovice,135,"70,31",134,11,0,0,9,0,5,8,0,1,1,0,0,9,0,4,47,0,1,20,1,0,0,17,0
585343, Zlín, Obec: Kašava,502,"69,92",499,30,1,0,25,0,44,23,5,4,6,0,1,31,0,7,117,1,0,111,5,1,0,86,1
592251, Zlín, Obec: Kelníky,93,"73,23",93,12,0,0,7,0,2,8,3,1,1,0,0,4,0,1,15,0,2,21,0,0,0,15,1
549436, Zlín, Obec: Komárov,187,"65,61",185,6,6,0,10,1,9,13,3,0,4,0,0,17,0,4,42,0,0,25,4,3,1,34,3
586960, Zlín, Obec: Křekov,84,"60,87",82,3,0,0,7,1,11,7,0,0,0,0,0,7,0,2,11,0,0,14,0,0,0,19,0
573434, Zlín, Obec: Lhota,448,"64,46",445,22,2,0,18,1,21,24,3,2,5,0,1,53,1,9,126,0,1,104,0,3,2,42,5
549550, Zlín, Obec: Lhotsko,141,"61,84",141,9,0,0,10,0,11,3,0,2,3,0,1,21,0,8,45,0,0,5,0,1,0,22,0
549622, Zlín, Obec: Lípa,495,"72,47",490,75,2,1,20,0,22,25,2,4,8,0,0,66,0,23,132,1,0,47,1,0,0,60,1
586871, Zlín, Obec: Lipová,199,"68,86",199,13,1,0,7,0,6,14,2,3,3,0,0,14,0,3,67,0,0,31,2,0,0,31,2
585432, Zlín, Obec: Loučka,253,"58,97",250,21,0,0,9,0,16,22,1,4,4,1,0,15,1,1,68,0,1,55,0,0,0,28,3
585441, Zlín, Obec: Ludkovice,394,"68,52",392,34,0,0,36,0,16,17,4,0,14,0,0,48,0,15,112,0,0,43,2,1,0,45,5
585459, Zlín, Obec: Luhačovice,1 160,735,735,68,1,0,42,0,36,47,9,5,35,0,0,83,1,34,180,1,1,91,6,1,0,80,12
585459, Zlín, Obec: Luhačovice,1 199,784,784,94,1,0,40,1,45,50,7,3,16,0,0,86,0,29,197,0,1,92,9,2,0,95,14
585459, Zlín, Obec: Luhačovice,1 560,1 158,1 158,132,2,1,74,0,51,78,21,2,19,0,4,98,0,52,399,1,2,93,21,0,0,96,5
585459, Zlín, Obec: Luhačovice,275,188,188,21,0,0,15,0,10,13,3,3,1,0,1,5,0,12,56,0,0,24,4,1,0,13,3
585459, Zlín, Obec: Luhačovice,169,108,108,2,0,1,7,0,5,10,1,1,0,1,0,8,0,0,36,0,0,10,2,0,0,22,2
585459, Zlín, Obec: Luhačovice,237,138,138,11,0,1,9,0,9,14,1,1,1,0,0,8,0,4,37,0,1,16,0,0,1,19,5
585459, Zlín, Obec: Luhačovice,184,136,136,11,0,0,10,0,3,4,4,0,4,0,0,8,0,0,35,0,0,29,2,0,0,25,0
585467, Zlín, Obec: Lukov,945,"65,49",941,134,4,0,61,0,60,51,9,4,13,0,1,76,0,25,262,0,2,140,2,0,1,85,11
557145, Zlín, Obec: Lukoveček,259,"75,51",258,31,0,0,11,0,20,15,4,1,2,0,0,18,0,10,56,0,1,20,3,0,0,64,2
585483, Zlín, Obec: Lutonina,199,"60,12",198,14,2,0,14,1,15,21,4,5,1,2,0,12,0,4,75,0,0,8,1,0,0,16,3
585491, Zlín, Obec: Machová,310,"61,39",307,9,2,4,18,0,18,23,0,6,5,0,0,16,0,2,106,0,0,45,3,0,0,48,2
585505, Zlín, Obec: Mysločovice,352,"71,98",350,40,0,0,17,0,30,24,0,2,4,0,1,26,2,8,73,0,3,64,2,1,0,50,3
585513, Zlín, Obec: Napajedla,1 013,672,669,58,3,3,32,0,29,40,15,4,11,0,1,80,0,21,230,0,4,40,3,2,0,83,2
585513, Zlín, Obec: Napajedla,1 124,795,791,75,1,3,30,0,25,52,11,2,16,0,0,94,0,25,250,0,1,51,3,1,3,128,6
585513, Zlín, Obec: Napajedla,985,614,611,78,0,0,30,2,36,39,9,2,5,0,1,75,1,18,177,3,1,36,6,0,0,87,3
585513, Zlín, Obec: Napajedla,1 034,705,705,53,7,0,46,1,41,55,8,6,5,3,1,74,0,12,224,1,0,58,2,3,0,97,3
585513, Zlín, Obec: Napajedla,1 077,545,542,48,1,0,29,0,16,42,8,6,6,0,0,52,0,13,215,0,0,23,5,1,0,71,2
585513, Zlín, Obec: Napajedla,728,419,416,22,2,1,30,0,13,41,9,3,3,0,0,34,0,3,155,0,2,24,1,0,1,60,6
585521, Zlín, Obec: Návojná,340,"59,34",338,11,2,0,33,0,16,13,2,8,3,0,0,19,0,5,107,0,0,99,3,0,0,16,1
585530, Zlín, Obec: Nedašov,574,"52,47",569,23,0,0,55,0,22,22,1,4,4,2,0,19,0,10,178,0,1,189,2,1,0,35,1
585548, Zlín, Obec: Nedašova Lhota,322,"58,76",320,21,1,0,25,2,17,7,2,3,1,0,0,6,0,2,87,0,0,125,0,1,0,19,1
585556, Zlín, Obec: Neubuz,225,"60,16",224,12,0,0,8,0,32,14,1,0,4,0,0,11,1,6,60,0,1,29,1,1,1,39,3
549444, Zlín, Obec: Oldřichovice,207,"63,89",206,6,1,0,9,0,12,16,1,3,2,0,1,18,0,1,87,0,1,19,0,0,0,29,0
557170, Zlín, Obec: Ostrata,190,"55,56",190,14,0,0,11,0,15,3,0,0,2,0,2,14,0,10,71,0,2,17,3,0,0,26,0
585599, Zlín, Obec: Otrokovice,1 118,627,627,39,6,1,57,0,25,42,9,3,7,0,0,50,1,11,218,0,1,43,4,1,3,99,7
585599, Zlín, Obec: Otrokovice,905,611,611,42,1,1,46,0,18,45,5,2,8,1,0,41,3,16,227,0,1,38,5,1,2,104,4
585599, Zlín, Obec: Otrokovice,1 012,635,635,45,0,1,55,0,30,37,9,3,15,0,1,63,0,9,222,0,2,37,7,2,0,90,5
585599, Zlín, Obec: Otrokovice,1 101,709,709,38,1,0,64,1,33,46,14,5,19,1,0,50,0,5,246,0,0,54,5,3,0,113,2
585599, Zlín, Obec: Otrokovice,1 348,755,755,52,2,0,48,0,38,43,10,8,9,0,0,93,1,10,245,0,1,51,9,2,0,125,8
585599, Zlín, Obec: Otrokovice,1 898,807,807,60,1,0,59,2,22,53,8,5,10,1,2,71,1,14,248,0,1,52,14,1,0,159,3
585599, Zlín, Obec: Otrokovice,1 124,777,776,64,2,1,70,1,41,42,6,0,17,1,1,85,0,24,229,0,0,60,7,2,0,118,1
585599, Zlín, Obec: Otrokovice,1 079,718,716,41,2,2,61,1,35,48,10,6,7,1,0,48,0,24,266,1,2,50,11,0,0,90,5
585599, Zlín, Obec: Otrokovice,1 232,708,708,41,6,2,64,2,27,46,7,6,12,0,0,67,0,23,220,1,2,40,4,3,0,122,5
585599, Zlín, Obec: Otrokovice,1 090,731,731,51,1,2,54,0,43,32,9,6,17,1,2,116,2,34,228,2,0,38,12,3,0,75,3
585599, Zlín, Obec: Otrokovice,955,619,619,51,4,0,64,0,23,50,13,5,8,0,0,66,1,8,217,0,0,20,3,1,0,79,3
585599, Zlín, Obec: Otrokovice,913,533,532,34,0,0,45,0,16,29,11,2,7,0,1,47,0,6,232,0,2,18,6,1,1,70,4
585599, Zlín, Obec: Otrokovice,892,600,600,69,1,0,39,0,46,20,8,0,15,1,0,56,0,13,182,0,0,47,7,0,2,88,1
556874, Zlín, Obec: Petrůvka,175,"62,95",175,19,0,0,17,1,13,19,0,0,1,0,0,17,0,1,42,0,0,21,2,0,0,21,1
534811, Zlín, Obec: Podhradí,120,"70,18",120,11,0,0,7,0,8,2,1,1,6,0,0,3,0,1,34,0,0,33,0,0,0,13,0
585611, Zlín, Obec: Podkopná Lhota,181,"64,87",180,14,0,0,12,0,7,14,1,2,3,0,0,10,0,1,57,1,0,27,0,0,0,30,1
549461, Zlín, Obec: Pohořelice,499,"69,21",494,47,2,0,38,0,25,33,7,0,6,2,1,49,2,24,113,0,0,60,2,0,2,74,7
549533, Zlín, Obec: Poteč,443,"70,99",442,24,0,0,27,0,24,15,5,1,5,0,0,47,0,4,96,0,0,139,8,0,0,44,3
549401, Zlín, Obec: Pozlovice,757,"71,28",750,60,3,0,39,0,39,17,8,2,28,1,2,57,1,27,216,0,0,140,25,0,3,79,3
585661, Zlín, Obec: Provodov,463,"71,56",461,35,0,0,19,0,29,20,4,2,10,0,0,31,0,12,136,0,0,112,2,0,1,45,3
585670, Zlín, Obec: Racková,443,"70,54",437,42,3,0,24,0,25,28,4,1,8,3,0,40,2,18,121,0,0,50,7,2,1,54,4
556980, Zlín, Obec: Rokytnice,432,264,264,14,0,0,26,0,18,21,5,1,4,0,0,14,0,2,70,0,0,38,20,0,0,30,1
556980, Zlín, Obec: Rokytnice,56,26,26,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,9,0,0,4,7,0,0,0,0
586919, Zlín, Obec: Rudimov,148,"72,20",148,17,0,0,6,0,14,8,0,1,1,0,0,20,2,1,31,0,0,18,6,0,0,23,0
585726, Zlín, Obec: Sazovice,410,"69,49",407,30,1,0,28,0,17,11,4,2,1,0,1,24,1,9,148,0,2,69,3,1,0,45,10
585734, Zlín, Obec: Sehradice,392,"68,17",390,20,2,0,33,0,21,15,0,1,3,1,0,28,1,3,92,2,0,94,3,0,0,60,11
585751, Zlín, Obec: Slavičín,876,553,551,80,2,1,31,1,26,30,9,2,9,0,0,53,1,16,170,1,0,67,8,0,0,36,4
585751, Zlín, Obec: Slavičín,1 058,605,605,56,2,0,59,1,31,47,5,4,11,1,0,50,0,20,175,0,2,67,6,1,0,58,5
585751, Zlín, Obec: Slavičín,675,419,419,36,0,1,43,0,29,39,6,6,7,1,0,35,1,7,130,2,1,23,6,0,1,44,1
585751, Zlín, Obec: Slavičín,669,424,424,20,2,0,39,0,14,36,5,0,8,1,1,23,1,5,157,0,0,45,7,0,1,56,2
585751, Zlín, Obec: Slavičín,789,461,460,33,5,0,53,0,29,50,6,1,5,0,0,44,0,6,133,0,1,40,4,1,1,40,0
585751, Zlín, Obec: Slavičín,676,406,406,22,0,0,41,0,19,34,4,3,6,0,0,28,0,9,132,0,2,56,7,0,0,38,2
585751, Zlín, Obec: Slavičín,248,162,162,11,0,0,13,0,5,16,0,0,2,0,0,12,0,3,55,0,0,18,4,1,0,21,0
585751, Zlín, Obec: Slavičín,405,223,223,9,0,0,23,0,6,9,5,1,2,0,0,17,0,2,83,0,0,40,1,0,0,24,0
585769, Zlín, Obec: Slopné,341,"74,95",341,25,0,0,21,2,28,16,4,4,2,0,0,28,0,8,62,0,0,107,1,0,1,30,2
585777, Zlín, Obec: Slušovice,1 062,668,668,76,2,1,44,0,33,28,13,5,16,3,3,59,0,17,174,1,0,102,4,0,0,62,9
585777, Zlín, Obec: Slušovice,1 286,806,806,95,3,2,36,1,56,44,9,4,20,1,3,83,0,29,226,1,2,79,2,2,2,93,9
585793, Zlín, Obec: Spytihněv,924,"66,86",912,57,4,0,41,0,41,60,12,3,19,0,0,63,2,22,306,2,1,103,6,1,0,157,12
585807, Zlín, Obec: Šanov,227,"57,76",225,15,0,0,16,0,10,25,1,0,3,0,0,10,0,4,86,0,1,32,0,2,1,18,1
585815, Zlín, Obec: Šarovy,142,"66,36",141,17,1,0,10,0,7,7,3,1,3,0,0,18,0,2,42,0,0,7,1,0,0,22,0
585831, Zlín, Obec: Štítná nad Vláří-Popov,1 386,847,846,56,0,0,70,0,40,43,7,2,5,0,4,58,0,12,269,0,0,190,7,0,2,79,1
585831, Zlín, Obec: Štítná nad Vláří-Popov,377,258,258,23,0,0,31,0,15,11,3,2,6,1,1,12,0,4,58,0,0,67,4,0,0,19,0
549649, Zlín, Obec: Tečovice,663,"65,00",660,66,5,0,39,0,73,21,10,4,7,1,1,50,0,19,182,1,1,70,11,1,0,91,7
535184, Zlín, Obec: Tichov,160,"65,31",159,2,0,0,17,0,8,16,1,2,2,0,0,4,0,5,36,0,0,43,0,0,0,23,0
585858, Zlín, Obec: Tlumačov,1 136,587,587,37,3,1,31,1,25,36,9,6,3,3,0,39,1,9,190,1,1,41,5,1,0,128,9
585858, Zlín, Obec: Tlumačov,837,550,550,42,1,0,34,0,29,40,8,3,8,0,1,36,0,5,209,1,0,37,5,3,0,84,4
585866, Zlín, Obec: Trnava,565,"60,69",561,42,2,0,34,0,47,49,4,3,7,0,1,23,0,6,162,0,1,100,3,0,0,74,3
585874, Zlín, Obec: Ublo,142,"60,43",141,20,1,0,14,1,7,14,2,1,1,0,0,10,0,4,48,0,0,7,3,0,0,8,0
585882, Zlín, Obec: Újezd,566,"57,76",561,24,0,1,50,1,81,40,7,3,8,0,2,57,0,9,119,0,3,81,4,0,5,62,4
585891, Zlín, Obec: Valašské Klobouky,1 079,562,559,55,0,0,20,0,54,32,7,2,15,0,0,48,0,12,175,0,0,85,2,0,0,43,5
585891, Zlín, Obec: Valašské Klobouky,833,587,587,76,3,0,43,0,67,27,7,0,4,0,2,48,0,21,131,0,0,90,1,0,0,61,1
585891, Zlín, Obec: Valašské Klobouky,837,554,554,54,0,0,45,1,39,38,1,6,12,2,1,55,0,11,148,0,0,100,0,0,0,39,0
585891, Zlín, Obec: Valašské Klobouky,820,459,459,41,1,0,22,0,41,36,3,1,6,2,0,50,0,6,123,1,0,79,2,0,0,43,2
585891, Zlín, Obec: Valašské Klobouky,198,133,133,1,0,0,9,0,11,16,3,0,5,0,1,15,0,3,27,1,0,22,1,0,0,17,1
585891, Zlín, Obec: Valašské Klobouky,68,53,53,1,0,0,0,0,6,2,0,0,0,0,0,2,0,1,9,0,0,27,0,0,0,5,0
585891, Zlín, Obec: Valašské Klobouky,215,148,148,7,0,0,13,0,7,5,1,3,1,0,0,6,0,1,34,0,0,43,0,0,0,26,0
585912, Zlín, Obec: Velký Ořechov,437,"71,99",435,45,1,0,18,0,15,26,1,0,4,0,1,21,0,8,149,0,0,55,2,0,2,82,5
585921, Zlín, Obec: Veselá,445,"68,36",442,49,1,0,41,0,30,16,3,2,7,2,0,38,4,14,125,0,0,40,3,1,1,63,2
585939, Zlín, Obec: Vizovice,1 505,892,883,117,4,2,47,0,74,38,17,5,13,2,2,90,1,48,212,0,3,107,3,1,2,83,12
585939, Zlín, Obec: Vizovice,1 313,829,829,89,2,0,44,0,72,44,12,2,5,1,0,97,2,28,202,1,0,95,5,1,0,104,11
585939, Zlín, Obec: Vizovice,908,568,568,70,7,0,34,0,60,26,4,2,5,1,0,53,0,19,176,1,0,39,1,0,0,65,5
585939, Zlín, Obec: Vizovice,146,113,113,17,2,0,4,0,10,5,1,0,2,0,1,10,0,1,21,0,0,11,0,0,0,21,7
586994, Zlín, Obec: Vlachova Lhota,99,"52,38",98,17,0,0,9,0,18,6,0,1,1,0,0,5,0,1,19,0,0,12,0,1,0,8,0
585955, Zlín, Obec: Vlachovice,930,570,567,24,0,0,35,1,85,32,5,5,4,0,1,29,1,12,182,0,1,94,1,0,1,49,3
585955, Zlín, Obec: Vlachovice,286,198,198,10,0,0,13,0,25,23,1,2,4,0,0,10,0,5,52,0,0,36,2,0,0,13,0
585963, Zlín, Obec: Vlčková,207,"63,11",206,18,3,0,16,0,11,12,0,6,1,0,0,16,0,6,64,0,1,17,1,1,1,31,1
585971, Zlín, Obec: Všemina,602,"65,79",601,39,0,1,43,0,18,24,5,3,7,0,3,31,0,11,208,0,0,122,3,1,0,70,12
585980, Zlín, Obec: Vysoké Pole,366,"55,62",365,6,0,0,32,0,61,15,5,2,3,1,0,24,0,6,103,0,0,71,0,1,0,35,0
585998, Zlín, Obec: Zádveřice-Raková,993,615,615,65,1,2,47,1,51,39,8,3,9,0,1,52,0,22,187,0,0,19,6,2,1,83,11
585998, Zlín, Obec: Zádveřice-Raková,156,91,91,10,0,0,8,0,7,5,1,0,0,0,0,8,0,1,33,0,0,7,1,0,0,8,0
585068, Zlín, Obec: Zlín,3 573,837,837,147,4,0,32,0,43,37,14,11,13,0,2,97,0,58,185,0,6,59,4,1,1,109,9
585068, Zlín, Obec: Zlín,750,421,421,39,0,1,33,0,19,22,5,4,12,1,0,45,0,12,132,0,1,28,6,3,1,53,2
585068, Zlín, Obec: Zlín,799,537,537,66,0,0,38,0,59,28,8,4,8,0,0,41,0,21,172,1,0,34,4,2,0,45,4
585068, Zlín, Obec: Zlín,715,489,489,55,0,0,35,0,36,30,6,1,14,1,1,50,0,18,149,0,2,24,5,2,0,51,6
585068, Zlín, Obec: Zlín,765,493,493,60,2,2,29,0,63,20,14,2,11,0,1,58,0,17,104,1,1,42,6,0,0,53,4
585068, Zlín, Obec: Zlín,579,377,377,58,2,0,21,0,29,21,3,2,11,1,0,35,0,8,115,1,2,30,3,0,0,33,0
585068, Zlín, Obec: Zlín,869,588,588,73,2,0,42,0,36,11,13,5,11,0,1,58,0,37,142,0,3,57,5,2,0,83,3
585068, Zlín, Obec: Zlín,794,537,535,58,2,0,42,0,41,29,9,3,9,0,0,46,0,23,172,1,0,34,3,1,0,52,3
585068, Zlín, Obec: Zlín,671,434,434,31,1,4,32,0,33,27,6,2,9,1,0,35,0,23,156,0,1,19,6,2,1,40,3
585068, Zlín, Obec: Zlín,831,573,573,60,2,0,41,3,43,27,6,0,10,1,0,40,0,11,205,0,1,50,2,1,0,63,3
585068, Zlín, Obec: Zlín,738,507,507,71,2,1,28,0,33,21,6,0,15,3,0,45,2,18,140,0,0,52,14,1,0,51,2
585068, Zlín, Obec: Zlín,952,627,627,66,4,0,46,0,41,33,7,5,11,1,0,55,0,36,193,0,1,26,8,0,1,82,5
585068, Zlín, Obec: Zlín,731,474,474,51,3,0,32,0,33,37,5,1,11,0,0,35,1,23,168,2,0,23,1,2,0,39,4
585068, Zlín, Obec: Zlín,790,539,539,60,0,2,23,0,53,25,6,0,5,0,0,49,0,36,191,0,1,43,5,0,0,39,0
585068, Zlín, Obec: Zlín,679,433,433,53,0,0,31,0,56,18,9,1,13,0,2,43,3,27,95,0,0,27,3,1,0,49,1
585068, Zlín, Obec: Zlín,844,620,620,51,3,1,38,1,55,32,13,6,8,0,2,48,0,30,190,1,0,42,3,0,0,88,4
585068, Zlín, Obec: Zlín,899,601,601,62,0,1,40,1,42,26,10,3,8,1,0,64,1,25,179,3,0,37,10,3,0,76,7
585068, Zlín, Obec: Zlín,980,559,559,36,0,0,33,2,55,30,7,8,14,1,0,38,1,26,162,0,0,27,3,0,0,107,6
585068, Zlín, Obec: Zlín,1 012,615,615,53,0,0,42,1,62,26,15,4,20,0,2,58,1,24,177,0,0,42,3,1,0,78,0
585068, Zlín, Obec: Zlín,892,514,514,62,2,1,22,1,43,29,10,2,15,0,0,69,1,24,144,3,3,25,4,0,1,50,3
585068, Zlín, Obec: Zlín,642,483,483,50,1,0,28,0,37,11,10,2,8,0,1,57,0,36,120,0,0,59,15,1,0,39,3
585068, Zlín, Obec: Zlín,638,437,437,43,6,1,29,0,31,31,9,5,16,0,1,38,0,23,101,1,0,31,1,2,0,63,5
585068, Zlín, Obec: Zlín,953,648,648,71,0,0,47,1,60,20,13,0,11,0,0,58,0,49,183,1,0,60,9,0,1,59,4
585068, Zlín, Obec: Zlín,769,534,534,77,1,0,35,0,43,19,6,3,15,0,0,52,0,18,169,2,2,46,1,1,0,39,4
585068, Zlín, Obec: Zlín,900,586,586,66,2,0,32,1,41,28,10,1,10,0,1,69,0,19,179,0,1,53,7,0,0,55,9
585068, Zlín, Obec: Zlín,959,691,691,93,0,0,48,0,51,18,13,5,12,0,0,77,1,40,195,0,0,49,7,3,1,70,6
585068, Zlín, Obec: Zlín,687,422,422,48,0,0,22,0,39,21,6,2,13,1,1,46,2,19,126,0,1,28,1,0,0,42,4
585068, Zlín, Obec: Zlín,589,438,438,52,0,0,24,0,44,31,4,0,16,0,0,44,0,18,121,0,2,31,6,0,0,45,0
585068, Zlín, Obec: Zlín,476,333,333,38,0,0,18,0,9,12,3,1,2,0,0,39,0,12,143,1,0,15,2,0,0,36,2
585068, Zlín, Obec: Zlín,827,532,532,56,4,0,51,0,39,32,9,3,5,0,2,39,0,17,164,0,0,30,5,0,0,68,4
585068, Zlín, Obec: Zlín,710,494,494,36,2,3,31,1,40,34,1,2,12,0,1,42,0,16,183,1,0,27,3,1,0,52,2
585068, Zlín, Obec: Zlín,831,579,579,70,2,0,35,0,42,27,7,1,17,0,1,52,0,18,191,0,0,44,3,0,0,59,6
585068, Zlín, Obec: Zlín,647,377,377,21,0,0,37,0,18,22,6,1,4,0,0,22,0,14,132,0,1,33,6,0,1,53,2
585068, Zlín, Obec: Zlín,894,573,573,54,0,2,30,0,68,31,5,0,9,1,0,47,2,16,191,0,0,50,7,1,1,54,2
585068, Zlín, Obec: Zlín,920,554,554,54,1,0,48,0,59,21,2,2,16,2,0,36,0,16,180,0,0,47,5,2,0,59,1
585068, Zlín, Obec: Zlín,814,522,522,50,0,0,49,0,37,27,6,2,4,1,2,43,0,18,183,2,0,36,3,2,0,49,5
585068, Zlín, Obec: Zlín,856,537,537,54,1,0,32,0,29,31,8,1,7,0,0,56,0,21,154,0,1,48,6,1,0,74,10
585068, Zlín, Obec: Zlín,773,445,445,31,2,0,36,1,29,31,4,3,2,0,1,37,0,10,161,0,2,30,3,0,0,60,0
585068, Zlín, Obec: Zlín,657,394,394,18,1,2,23,0,21,21,6,2,3,0,1,49,0,13,151,0,0,22,3,1,0,53,3
585068, Zlín, Obec: Zlín,998,634,634,39,4,0,44,0,37,28,9,5,9,0,0,71,0,31,205,0,1,59,7,1,1,76,6
585068, Zlín, Obec: Zlín,958,666,666,98,5,0,34,0,70,20,13,2,14,4,0,66,1,31,173,1,0,50,4,2,0,71,2
585068, Zlín, Obec: Zlín,717,536,535,68,1,4,20,1,37,14,11,2,11,0,1,61,0,29,158,2,0,39,5,0,0,62,3
585068, Zlín, Obec: Zlín,449,316,316,40,2,0,23,0,24,10,2,0,16,0,0,26,0,7,87,0,0,14,5,2,0,52,4
585068, Zlín, Obec: Zlín,1 085,585,585,60,2,0,47,0,42,44,7,5,12,1,1,47,0,17,167,0,1,27,5,1,2,82,10
585068, Zlín, Obec: Zlín,1 050,609,609,63,3,0,33,1,57,29,5,3,14,0,1,80,0,14,201,0,1,21,8,2,0,67,5
585068, Zlín, Obec: Zlín,966,600,600,87,2,0,31,0,65,9,13,0,16,0,0,69,0,18,143,0,0,43,15,0,0,83,3
585068, Zlín, Obec: Zlín,965,625,625,75,1,3,26,0,62,22,6,3,8,0,1,75,0,34,149,0,2,36,14,1,1,95,8
585068, Zlín, Obec: Zlín,696,490,490,73,0,1,20,1,44,16,5,1,5,0,0,54,1,28,134,0,0,40,3,0,0,58,3
585068, Zlín, Obec: Zlín,813,545,545,81,1,2,30,0,40,21,7,2,9,0,1,45,0,29,171,0,0,41,4,3,0,50,2
585068, Zlín, Obec: Zlín,696,470,469,36,0,0,30,0,21,19,3,2,9,1,1,33,2,25,191,1,0,35,3,1,0,49,2
585068, Zlín, Obec: Zlín,609,410,410,26,2,1,44,0,21,29,4,4,12,1,2,18,0,17,154,0,1,22,4,3,2,40,2
585068, Zlín, Obec: Zlín,557,387,385,50,3,0,18,0,33,25,2,2,10,0,0,47,2,12,97,0,1,40,3,0,0,30,4
585068, Zlín, Obec: Zlín,845,579,579,63,3,0,41,1,49,25,5,1,8,0,1,54,0,15,177,0,2,34,7,1,1,77,8
585068, Zlín, Obec: Zlín,992,721,721,89,6,1,34,0,47,30,9,1,16,1,1,84,1,46,221,0,0,58,7,1,0,60,3
585068, Zlín, Obec: Zlín,1 223,873,873,100,10,2,58,1,66,50,11,6,23,0,0,94,2,44,222,2,3,70,2,4,0,89,6
585068, Zlín, Obec: Zlín,932,628,625,63,5,1,44,0,38,50,5,6,7,0,3,63,0,10,183,0,0,44,2,3,1,92,2
585068, Zlín, Obec: Zlín,686,460,460,34,1,0,28,1,23,27,6,2,5,0,0,27,0,18,181,1,1,31,4,0,0,65,3
585068, Zlín, Obec: Zlín,671,435,435,42,8,2,35,1,27,33,10,1,10,1,1,34,2,10,118,0,4,24,4,2,0,51,7
